OBSID,MJD,V,V_ERR,B,B_ERR,U,U_ERR,UVW1,UVW1_ERR,UVM2,UVM2_ERR,UVW2,UVW2_ERR,SOFT,SOFT_ERR,HARD,HARD_ERR,FULL,FULL_ERR,HR,HR_ERR,XRT_BAD,FULL_UL
00080112001,56402.6095878758,,,,,,,,,1.8349833488464355,0.07668083906173706,,,0.03703,0.015409,0.018456,0.010802,0.05548872,0.03812771,0.498415,0.357912,True,False
00080112002,56411.2226656351,,,,,,,,,1.753537893295288,0.045623403042554855,,,0.033376,0.005029,0.021214,0.003995,0.0545898,0.012845612,0.6356,0.153295,False,False
00033003001,56696.4519436432,,,,,5.556212425231934,0.06752748042345047,,,,,,,0.027895,0.005094,0.02798,0.005072,0.05588447,0.014376586,1.00304,0.258081,False,False
00033003002,56700.8088805726,,,,,5.659991264343262,0.05164911597967148,,,,,,,0.044762,0.004525,0.027493,0.003547,0.07226204,0.011499172,0.614211,0.100669,False,False
00033003003,56704.812086414,,,,,5.576681613922119,0.05361782759428024,,,,,,,0.038976,0.004461,0.030478,0.003938,0.06946191,0.011900018,0.781986,0.134968,False,False
00033003004,56708.5867237717,,,,,5.663525104522705,0.07278721034526825,,,,,,,0.043586,0.008212,0.027342,0.006394,0.07092516,0.02081126,0.627312,0.188383,False,False
00033003005,56713.6980311745,,,,,,,,,,,2.729353189468384,0.034323446452617645,0.039709,0.004503,0.023468,0.003476,0.06317671,0.01137749,0.591006,0.110251,False,False
00033003006,56744.3249943816,,,,,5.717319488525391,0.06936442106962204,,,,,,,0.049006,0.006348,0.031216,0.005073,0.07941033,0.016170878,0.636979,0.132375,False,False
00033003007,56748.9554127103,,,,,5.670619487762451,0.0496075376868248,,,,,,,0.03151,0.003854,0.013551,0.002575,0.0450643,0.00926904,0.430059,0.097177,False,False
00033003008,56752.7252699164,,,,,5.779252529144287,0.05005901679396629,,,,,,,0.029791,0.003688,0.018014,0.002845,0.047806,0.00931628,0.604685,0.121353,False,False
00033003009,56756.6261071212,,,,,5.7229485511779785,0.050507791340351105,,,,,,,0.039723,0.00486,0.021889,0.003498,0.0616146,0.011971204,0.551037,0.110913,False,False
00033003010,56760.4305717231,,,,,5.676022529602051,0.05330761894583702,,,,,,,0.026567,0.003949,0.023142,0.003679,0.04912343,0.010730382,0.871066,0.189597,False,False
00033003011,56764.5716563006,,,,,5.610404014587402,0.047459181398153305,,,,,,,0.030691,0.003552,0.018876,0.002798,0.04915362,0.009005254,0.615034,0.115663,False,False
00033003012,56768.371555752,,,,,5.608093738555908,0.04719851538538933,,,,,,,0.029723,0.003908,0.015549,0.002889,0.04469178,0.009648378,0.523133,0.119064,False,False
00033003013,56772.3357775981,,,,,5.677321910858154,0.048853568732738495,,,,,,,0.03156,0.003919,0.01679,0.002871,0.04735042,0.009612642,0.532014,0.112426,False,False
00033003014,56776.0784756733,,,,,5.790719032287598,0.08631036430597305,,,,,,,0.022085,0.005985,0.01412,0.004776,0.03620494,0.015314206,0.639368,0.277102,False,False
00033003015,56780.1008666282,,,,,5.7448859214782715,0.047742653638124466,,,,,,,0.025728,0.003624,0.020174,0.003318,0.04589977,0.009821506,0.784122,0.169805,False,False
00033003016,56784.1655652103,,,,,5.77296257019043,0.051701489835977554,,,,,,,0.027642,0.003801,0.016298,0.002928,0.04345198,0.00954587,0.589606,0.13339,False,False
00033003017,56788.2930076328,,,,,5.741873741149902,0.05470158904790878,,,,,,,0.024973,0.00436,0.022843,0.004156,0.04688773,0.011906988,0.914702,0.230632,False,False
00033003018,56792.1615173388,,,,,5.777336120605469,0.049038104712963104,,,,,,,0.029979,0.003568,0.024353,0.003213,0.05391592,0.00956631,0.812363,0.144337,False,False
00033003019,56796.8273569603,,,,,5.624189376831055,0.05064192786812782,,,,,,,0.038544,0.004451,0.021943,0.003394,0.0604868,0.011193744,0.569291,0.109887,False,False
00033003020,56836.0955200552,,,,,5.744726181030273,0.05326826497912407,,,,,,,0.031125,0.004211,0.021782,0.003533,0.05179666,0.010880056,0.699825,0.147807,False,False
00033003021,56840.8876962138,,,,,5.671294212341309,0.04733080789446831,,,,,,,0.029372,0.003408,0.018928,0.002736,0.04830369,0.008741508,0.644441,0.119462,False,False
00033003022,56845.86854273,,,,,,,,,,,,,-0.00247,0.001105,-0.000493,0.000493,0.10034,0.0,0.19947,0.218509,True,True
00033003023,56848.1786454337,,,,,5.759711742401123,0.053082045167684555,,,,,,,0.027414,0.003587,0.015374,0.00268,0.04278803,0.008955668,0.5608,0.122234,False,False
00033003024,56852.0702548689,,,,,5.673510551452637,0.06582484394311905,,,,,,,0.027098,0.004212,0.024622,0.004003,0.05172038,0.011620484,0.908629,0.204355,False,False
