OBSID,MJD,V,V_ERR,B,B_ERR,U,U_ERR,UVW1,UVW1_ERR,UVM2,UVM2_ERR,UVW2,UVW2_ERR,SOFT,SOFT_ERR,HARD,HARD_ERR,FULL,FULL_ERR,HR,HR_ERR,XRT_BAD,FULL_UL
00035335001,53923.4198173644,,,0.4862385392189026,0.07113546878099442,,,,,,,,,,,,,0.1776961,0.008803084,,,False,False
00035335002,53924.5543547863,,,0.2476956844329834,0.1312011182308197,,,,,,,,,,,,,0.2032279,0.017984192,,,False,False
00035335003,53924.6598433627,,,1.3204983472824097,0.4547618329524994,,,,,,,,,,,,,0.021992,0.0,,,False,True
00035335004,54022.7784911427,,,0.33588048815727234,0.04269488900899887,,,,,,,,,,,,,1.6768,0.0,,,False,True
00035335005,54026.5049543568,,,0.3490413725376129,0.0706690102815628,,,,,,,,,,,,,0.3487985,0.015566532,,,False,False
00035335006,54027.3794234541,,,0.8750976920127869,0.37750452756881714,,,,,,,,,,,,,0.3095811,0.03736814,,,False,False
00035335007,54061.5628729802,,,,,,,,,0.09818537533283234,0.01911005936563015,,,,,,,0.2210186,0.023343,,,False,False
00259527001,54137.9365744869,,,,,,,,,0.06769993901252747,0.019764212891459465,,,0.13476,0.011339,0.179134,0.013475,0.3132097,0.03518504,1.329287,0.150029,False,False
00035335008,54181.0109170053,,,0.27393850684165955,0.22488482296466827,,,,,,,,,0.073013,0.019026,0.083059,0.020409,0.1561406,0.0558038,1.137593,0.407448,False,False
00035335009,54185.1262223229,,,0.2860148847103119,0.056873854249715805,,,,,,,,,0.086189,0.00365,0.099665,0.003938,0.1847973,0.010708934,1.156353,0.066977,False,False
00090008001,54801.194530215,,,,,,,,,,,0.14414121210575104,0.013369845226407051,0.154593,0.014234,0.228768,0.017153,0.3833654,0.04457816,1.479808,0.175716,False,False
00090008002,54801.8698801225,,,,,,,,,,,0.15088459849357605,0.013920417986810207,0.129621,0.012011,0.184902,0.014321,0.3136962,0.03735014,1.426481,0.172275,False,False
00090008003,54802.1952525299,,,,,,,,,0.08151822537183762,0.008889024145901203,,,0.13239,0.012388,0.194081,0.015943,0.3255977,0.04027758,1.465976,0.182538,False,False
00090008004,54802.7987293672,,,,,,,,,0.07385516911745071,0.008797533810138702,,,0.128683,0.012268,0.186558,0.015269,0.3128595,0.03900534,1.449752,0.182161,False,False
00090008005,54803.1372608834,,,,,,,0.1718703657388687,0.015726078301668167,,,,,0.129402,0.011532,0.1679,0.01309,0.2874471,0.03390716,1.29751,0.153636,False,False
00090008007,54804.3354645495,,,,,0.542726993560791,0.022365178912878036,,,,,,,0.140085,0.009261,0.206301,0.011626,0.3427869,0.02953772,1.472683,0.127929,False,False
00090008008,54805.3445644454,,,,,,,,,,,0.14140740036964417,0.009748784825205803,0.141087,0.008707,0.190609,0.010039,0.3287974,0.026428,1.351007,0.109612,False,False
00090008009,54806.7825275905,,,,,,,,,0.08296900242567062,0.007041779812425375,,,0.152764,0.009806,0.185802,0.010556,0.3367024,0.02872692,1.216267,0.10426,False,False
00090008010,54807.4177466067,,,,,,,0.1563442349433899,0.011354006826877594,,,,,0.131188,0.008485,0.165998,0.009521,0.2962989,0.0254775,1.265349,0.109386,False,False
00090008011,54808.3538621245,,,,,0.4832799732685089,0.023725857958197594,,,,,,,0.115714,0.007456,0.128009,0.007705,0.2428905,0.02140768,1.106253,0.097539,False,False
00090008012,54809.0905521824,,,,,,,,,,,0.14368970692157745,0.017947938293218613,0.077491,0.009804,0.12085,0.012466,0.1970537,0.03160798,1.559532,0.254567,False,False
00090008013,54809.6261551106,,,,,,,,,,,0.1731850951910019,0.014106848277151585,0.084175,0.010997,0.082638,0.010542,0.1657896,0.03038718,0.981746,0.179262,False,False
00090008014,54810.1622761523,,,,,,,,,0.08799532055854797,0.010506363585591316,,,0.091591,0.009509,0.098466,0.009876,0.1900571,0.02741978,1.075055,0.155192,False,False
00090008015,54810.7651788807,,,,,,,,,0.1062423437833786,0.011173263192176819,,,0.09864,0.010295,0.119172,0.011988,0.2168612,0.0314979,1.20815,0.175135,False,False
00090008016,54811.161171045,,,,,,,0.13377729058265686,0.014275865629315376,,,,,0.087327,0.008611,0.117342,0.009991,0.20214,0.026217,1.343714,0.175056,False,False
00090008017,54811.4566631168,,,,,,,0.13659794628620148,0.013895385898649693,,,,,0.085604,0.009332,0.114846,0.010823,0.2004493,0.0285815,1.341594,0.193325,False,False
00090008018,54813.8061369025,,,,,,,,,,,0.13273558020591736,0.010576464235782623,0.076711,0.007228,0.100828,0.008321,0.1775403,0.0220436,1.314384,0.164632,False,False
00090008019,54815.6497340175,,,,,,,0.12762504816055298,0.014786086976528168,,,,,0.094168,0.008357,0.134378,0.009792,0.2272399,0.0256773,1.427005,0.163867,False,False
