OBSID,MJD,V,V_ERR,B,B_ERR,U,U_ERR,UVW1,UVW1_ERR,UVM2,UVM2_ERR,UVW2,UVW2_ERR,SOFT,SOFT_ERR,HARD,HARD_ERR,FULL,FULL_ERR,HR,HR_ERR,XRT_BAD,FULL_UL
00035478001,53735.6179806218,,,,,,,,,,,,,0.029523,0.002603,0.004886,0.001087,0.0344096,0.005640872,0.165486,0.039603,False,False
00030373001,53800.7745635837,,,1.3855103254318237,0.03208353370428085,,,,,,,,,0.01796,0.003507,0.000284,0.000672,0.01824106,0.007141484,0.015803,0.037561,False,False
00030373002,53801.5288300651,,,1.345561146736145,0.019557451829314232,,,,,,,,,0.014986,0.002206,0.003926,0.001182,0.01891565,0.00500547,0.261961,0.087776,False,False
00030373003,53802.5343954818,,,1.3092831373214722,0.018736885860562325,,,,,,,,,0.020707,0.002866,0.001664,0.000877,0.0223759,0.005994886,0.080371,0.043782,False,False
00030373004,53803.2378466977,,,1.2877023220062256,0.018032850697636604,,,,,,,,,0.012204,0.003164,0.002572,0.001559,0.01478517,0.007054474,0.210732,0.138929,False,False
00030373005,53804.0834906213,,,1.348658800125122,0.03233411908149719,,,,,,,,,0.014731,0.004341,0.002226,0.001767,0.01570764,0.009116445,0.151118,0.127943,False,False
00030373006,53804.7481798347,,,,,,,,,,,,,0.014398,0.004916,-0.000423,8e-05,0.01397546,0.009959766,-0.029388,-0.011468,True,False
00030373007,53811.6587083429,,,,,,,,,,,,,0.005486,0.006408,-0.001133,0.000507,0.050208,0.0,-0.206602,-0.258405,True,True
00090053001,54562.5512199606,,,1.4757658243179321,0.16883984208106995,,,,,,,,,0.046148,0.026943,-0.001012,0.000716,0.04513412,0.055958850000000004,-0.021931,-0.02011,True,False
00090053002,54564.7966832797,,,1.5364495515823364,0.16291099786758423,,,,,,,,,0.0,0.0,0.0,0.0,0.24367,0.0,,,True,True
00090053003,54566.7499666962,,,1.3546444177627563,0.13303251564502716,,,,,,,,,0.032908,0.007898,0.005132,0.003221,0.03803923,0.017060088,0.155952,0.104797,False,False
00090053004,54568.9020569065,,,1.1532161235809326,0.12904779613018036,,,,,,,,,0.030539,0.007697,0.001454,0.001913,0.03200781,0.015862556,0.047595,0.063778,False,False
00090053005,54570.8707140729,,,1.5388894081115723,0.2871854305267334,,,,,,,,,0.012265,0.005535,0.004707,0.003455,0.01697243,0.013268191,0.383811,0.330721,True,False
00090053006,54572.235395538,,,1.3729079961776733,0.13259144127368927,,,,,,,,,0.023354,0.005767,0.000702,0.001448,0.0240775,0.011892232,0.030068,0.062447,False,False
00090053007,54574.2725498802,,,0.8573417067527771,0.15419358015060425,,,,,,,,,0.023822,0.005844,0.00243,0.001994,0.02625032,0.012350068,0.102023,0.087372,True,False
00090053008,54576.2472026252,,,1.203015923500061,0.22718779742717743,,,,,,,,,0.0251,0.008453,0.002403,0.002819,0.02750277,0.018032753,0.095751,0.116853,True,False
00090053009,54578.8008771708,,,1.026814341545105,0.13853932917118073,,,,,,,,,0.015748,0.003987,0.000681,0.000987,0.01643449,0.008214624,0.04327,0.063607,False,False
00090053010,54580.1345712102,,,1.5454587936401367,0.17523053288459778,,,,,,,,,0.019829,0.004875,0.003103,0.002049,0.02293209,0.010576976,0.156465,0.110263,False,False
00090053011,54582.1463214849,,,1.2739241123199463,0.19517314434051514,,,,,,,,,0.021579,0.005166,0.003023,0.00211,0.02460162,0.011161156,0.140075,0.103392,False,False
00090053012,54584.0277388478,,,1.455391526222229,0.14852099120616913,,,,,,,,,0.031382,0.00597,0.001763,0.001594,0.03314351,0.012358706,0.056173,0.051912,False,False
00090053013,54586.4945770903,,,1.36941397190094,0.20429977774620056,,,,,,,,,0.018857,0.004939,0.002356,0.001818,0.02121459,0.010526198,0.124953,0.10181,False,False
