MJD,Err (pos),Err(neg),Rate,Error,obsID,MODE,BAD,UL,BAND
53769.9558638129,8.70601851851852e-05,-8.70601851851852e-05,0.0,0.0,00035473001,PC,True,False,HARD
53769.9558638129,8.70601851851852e-05,-8.70601851851852e-05,-0.003474,0.003474,00035473001,PC,True,False,SOFT
53769.9558638129,8.70601851851852e-05,-8.70601851851852e-05,-0.0,,00035473001,PC,True,False,HR
53907.5424943371,0.442892291666667,-0.442892291666667,1.146221,0.165011,00035473002,PC,False,False,HR
53907.5424943371,0.442892291666667,-0.442892291666667,0.023383,0.002291,00035473002,PC,False,False,HARD
53907.5424943371,0.442892291666667,-0.442892291666667,0.0204,0.002151,00035473002,PC,False,False,SOFT
54427.7994798415,0.174788761574074,-0.174788761574074,0.02509,0.003066,00036555001,PC,False,False,HARD
54427.7994798415,0.174788761574074,-0.174788761574074,1.026028,0.178255,00036555001,PC,False,False,HR
54427.7994798415,0.174788761574074,-0.174788761574074,0.024454,0.00302,00036555001,PC,False,False,SOFT
54439.4961536665,0.106572013888889,-0.106572013888889,0.028059,0.003041,00036555002,PC,False,False,SOFT
54439.4961536665,0.106572013888889,-0.106572013888889,1.227381,0.179089,00036555002,PC,False,False,HR
54439.4961536665,0.106572013888889,-0.106572013888889,0.034439,0.003364,00036555002,PC,False,False,HARD
55064.1156150256,0.0058329513888888,-0.0058329513888888,2.221928,0.609291,00031442001,PC,False,False,HR
55064.1156150256,0.0058329513888888,-0.0058329513888888,0.024435,0.005571,00031442001,PC,False,False,SOFT
55064.1156150256,0.0058329513888888,-0.0058329513888888,0.054293,0.008271,00031442001,PC,False,False,HARD
55064.6376835673,0.0066890393518518,-0.0066890393518518,0.078662,0.00912,00031442002,PC,False,False,HARD
55064.6376835673,0.0066890393518518,-0.0066890393518518,2.035803,0.413079,00031442002,PC,False,False,HR
55064.6376835673,0.0066890393518518,-0.0066890393518518,0.038639,0.006434,00031442002,PC,False,False,SOFT
55065.1190603265,0.0058039351851851,-0.0058039351851851,0.036039,0.006739,00031442003,PC,False,False,SOFT
55065.1190603265,0.0058039351851851,-0.0058039351851851,2.501299,0.552181,00031442003,PC,False,False,HR
55065.1190603265,0.0058039351851851,-0.0058039351851851,0.090145,0.010577,00031442003,PC,False,False,HARD
55065.7145843775,0.0068486458333333,-0.0068486458333333,1.261003,0.312346,00031442004,PC,False,False,HR
55065.7145843775,0.0068486458333333,-0.0068486458333333,0.033437,0.006178,00031442004,PC,False,False,SOFT
55065.7145843775,0.0068486458333333,-0.0068486458333333,0.042164,0.006956,00031442004,PC,False,False,HARD
55066.5134538838,0.0066164814814814,-0.0066164814814814,1.510176,0.320322,00031442005,PC,False,False,HR
55066.5134538838,0.0066164814814814,-0.0066164814814814,0.061685,0.008244,00031442005,PC,False,False,HARD
55066.5134538838,0.0066164814814814,-0.0066164814814814,0.040847,0.006728,00031442005,PC,False,False,SOFT
55066.9248044163,0.0063698148148148,-0.0063698148148148,1.820889,0.422365,00031442006,PC,False,False,HR
55066.9248044163,0.0063698148148148,-0.0063698148148148,0.045316,0.008462,00031442006,PC,False,False,SOFT
55066.9248044163,0.0063698148148148,-0.0063698148148148,0.082516,0.011354,00031442006,PC,False,False,HARD
55067.4470581431,0.0063407986111111,-0.0063407986111111,0.056939,0.008063,00031442007,PC,False,False,HARD
55067.4470581431,0.0063407986111111,-0.0063407986111111,1.275118,0.272363,00031442007,PC,False,False,HR
55067.4470581431,0.0063407986111111,-0.0063407986111111,0.044654,0.007141,00031442007,PC,False,False,SOFT
55067.9167352189,0.0068051157407407,-0.0068051157407407,0.062095,0.008215,00031442008,PC,False,False,HARD
55067.9167352189,0.0068051157407407,-0.0068051157407407,2.344099,0.569565,00031442008,PC,False,False,HR
55067.9167352189,0.0068051157407407,-0.0068051157407407,0.02649,0.005399,00031442008,PC,False,False,SOFT
55068.5277864342,0.0081835532407407,-0.0081835532407407,0.08002,0.012963,00031442009,PC,False,False,HARD
55068.5277864342,0.0081835532407407,-0.0081835532407407,0.050922,0.010488,00031442009,PC,False,False,SOFT
55068.5277864342,0.0081835532407407,-0.0081835532407407,1.571415,0.411773,00031442009,PC,False,False,HR
55068.9937815499,0.0061231481481481,-0.0061231481481481,1.760275,0.394005,00031442010,PC,False,False,HR
55068.9937815499,0.0061231481481481,-0.0061231481481481,0.039513,0.007069,00031442010,PC,False,False,SOFT
