MJD,Err (pos),Err(neg),Rate,Error,obsID,MODE,BAD,UL,BAND
53379.9546512442,0.0012623611111111,-0.0012623611111111,0.005349,0.006084,00067042001,PC,True,False,HARD
53379.9546512442,0.0012623611111111,-0.0012623611111111,0.481781,0.66327,00067042001,PC,True,False,HR
53379.9546512442,0.0012623611111111,-0.0012623611111111,0.011102,0.008611,00067042001,PC,True,False,SOFT
53394.1540435341,0.142699201388889,-0.142699201388889,0.587525,0.123301,00056050001,PC,False,False,HR
53394.1540435341,0.142699201388889,-0.142699201388889,0.006088,0.00101,00056050001,PC,False,False,HARD
53394.1540435341,0.142699201388889,-0.142699201388889,0.010362,0.001332,00056050001,PC,False,False,SOFT
55564.7406218661,0.0345656018518518,-0.0345656018518518,0.002866,0.003211,00031905002,PC,True,False,HARD
55564.7406218661,0.0345656018518518,-0.0345656018518518,0.005631,0.004617,00031905002,PC,True,False,SOFT
55564.7406218661,0.0345656018518518,-0.0345656018518518,0.509037,0.706756,00031905002,PC,True,False,HR
55565.6166714239,0.0394908449074074,-0.0394908449074074,0.006401,0.002496,00031905003,PC,True,False,SOFT
55565.6166714239,0.0394908449074074,-0.0394908449074074,0.003797,0.00188,00031905003,PC,True,False,HARD
55565.6166714239,0.0394908449074074,-0.0394908449074074,0.593242,0.373891,00031905003,PC,True,False,HR
55568.5065419144,0.103770949074074,-0.103770949074074,0.004769,0.001739,00031905004,PC,True,False,HARD
55568.5065419144,0.103770949074074,-0.103770949074074,0.010068,0.002703,00031905004,PC,True,False,SOFT
55568.5065419144,0.103770949074074,-0.103770949074074,0.473669,0.214497,00031905004,PC,True,False,HR
55572.0146953882,0.0067470717592592,-0.0067470717592592,1.068859,0.645182,00031905005,PC,False,False,HR
55572.0146953882,0.0067470717592592,-0.0067470717592592,0.00733,0.003015,00031905005,PC,False,False,HARD
55572.0146953882,0.0067470717592592,-0.0067470717592592,0.006858,0.00303,00031905005,PC,False,False,SOFT
55584.2258821289,0.0406849305555556,-0.0406849305555556,0.661524,0.275505,00031905006,PC,False,False,HR
55584.2258821289,0.0406849305555556,-0.0406849305555556,0.004824,0.001545,00031905006,PC,False,False,HARD
55584.2258821289,0.0406849305555556,-0.0406849305555556,0.007292,0.001941,00031905006,PC,False,False,SOFT
55596.4324784978,0.07367625,-0.07367625,0.006212,0.00172,00031905007,PC,False,False,HARD
55596.4324784978,0.07367625,-0.07367625,0.01405,0.002593,00031905007,PC,False,False,SOFT
55596.4324784978,0.07367625,-0.07367625,0.442145,0.14712,00031905007,PC,False,False,HR
55608.6835069844,0.139301770833333,-0.139301770833333,0.99664,0.30558,00031905008,PC,False,False,HR
55608.6835069844,0.139301770833333,-0.139301770833333,0.022332,0.004819,00031905008,PC,False,False,HARD
55608.6835069844,0.139301770833333,-0.139301770833333,0.022407,0.004881,00031905008,PC,False,False,SOFT
55620.4300124029,0.17058875,-0.17058875,0.717296,0.172397,00031905009,PC,False,False,HR
55620.4300124029,0.17058875,-0.17058875,0.024451,0.003823,00031905009,PC,False,False,SOFT
55620.4300124029,0.17058875,-0.17058875,0.017538,0.003201,00031905009,PC,False,False,HARD
55635.7164171403,0.204305532407407,-0.204305532407407,0.006442,0.002184,00031905010,PC,True,False,SOFT
55635.7164171403,0.204305532407407,-0.204305532407407,0.704584,0.365351,00031905010,PC,True,False,HR
55635.7164171403,0.204305532407407,-0.204305532407407,0.004539,0.001781,00031905010,PC,True,False,HARD
55644.4791225769,0.0068921759259259,-0.0068921759259259,0.005155,0.00255,00031905011,PC,False,False,HARD
