MJD,Err (pos),Err(neg),Rate,Error,obsID,MODE,BAD,UL,BAND
56695.0761860482,0.0042078472222222,-0.0042078472222222,-0.020132,-0.015585,00082125001,PC,True,False,HR
56695.0761860482,0.0042078472222222,-0.0042078472222222,-8.7e-05,2.3e-05,00082125001,PC,True,False,HARD
56695.0761860482,0.0042078472222222,-0.0042078472222222,0.004336,0.00315,00082125001,PC,True,False,SOFT
56943.3966612762,0.105955532407407,-0.105955532407407,0.002949,0.001324,00033469001,PC,False,False,HARD
56943.3966612762,0.105955532407407,-0.105955532407407,0.123265,0.058409,00033469001,PC,False,False,HR
56943.3966612762,0.105955532407407,-0.105955532407407,0.023921,0.003619,00033469001,PC,False,False,SOFT
56951.3483368294,0.270233715277778,-0.270233715277778,0.004508,0.002509,00033469002,PC,False,False,HARD
56951.3483368294,0.270233715277778,-0.270233715277778,0.113569,0.06638,00033469002,PC,False,False,HR
56951.3483368294,0.270233715277778,-0.270233715277778,0.039697,0.007099,00033469002,PC,False,False,SOFT
56956.4845249498,0.0097506134259259,-0.0097506134259259,0.019574,0.004289,00033469003,PC,False,False,SOFT
56956.4845249498,0.0097506134259259,-0.0097506134259259,0.003238,0.001779,00033469003,PC,False,False,HARD
56956.4845249498,0.0097506134259259,-0.0097506134259259,0.16543,0.09784,00033469003,PC,False,False,HR
56964.0839772762,0.0082125694444444,-0.0082125694444444,0.015337,0.003791,00033469004,PC,False,False,SOFT
56964.0839772762,0.0082125694444444,-0.0082125694444444,0.00062,0.00092,00033469004,PC,False,False,HARD
56964.0839772762,0.0082125694444444,-0.0082125694444444,0.040434,0.06084,00033469004,PC,False,False,HR
56970.6021492785,0.0060215856481481,-0.0060215856481481,0.021249,0.005259,00033469005,PC,False,False,SOFT
56970.6021492785,0.0060215856481481,-0.0060215856481481,0.460238,0.203565,00033469005,PC,False,False,HR
56970.6021492785,0.0060215856481481,-0.0060215856481481,0.00978,0.003585,00033469005,PC,False,False,HARD
56977.4757110945,0.0095329629629629,-0.0095329629629629,0.000614,0.000851,00033469006,PC,False,False,HARD
56977.4757110945,0.0095329629629629,-0.0095329629629629,0.020446,0.004135,00033469006,PC,False,False,SOFT
56977.4757110945,0.0095329629629629,-0.0095329629629629,0.030028,0.042077,00033469006,PC,False,False,HR
56984.5895397276,0.0061231481481481,-0.0061231481481481,-0.016321,-0.005995,00033469007,PC,False,False,HR
