,ndata,mean,std,max,min,max/min,sigma_xs,F_var,kurtosis,von_neumann,skew,t_diff_max,t_diff_min,t_diff_mean,y_diff_max,y_diff_min,y_diff_mean,ls_z_fal,ls_pow[0],ls_freq[0],ls_period[0],ls_fap[0],ls_pow[1],ls_freq[1],ls_period[1],ls_fap[1],ls_pow[2],ls_freq[2],ls_period[2],ls_fap[2],simbad_name,readable_name,curve
56,2.0,0.005335,0.001091,0.006426,0.004244,1.5141376060320453,-4.649280000000001e-06,,-2.0,4.0,0.0,351.12340202659834,351.12340202659834,351.12340202659834,0.002182,0.002182,0.002182,,,,,,,,,,,,,,[SST2011]_J141939.39+564137.8,NGC5585 ULX,SOFT
57,70.0,0.02408622135714286,0.011552013600461026,0.04712107,0.002760688,17.06859666865651,-1.2919776400641873e-05,,-0.964216950463499,1.0798721278474246,0.1158902240810497,823.7590086261043,0.6657478159031598,56.02351761703914,0.029792410000000002,-0.027967899999999997,0.0003250320289855073,0.37759139782195084,0.33876816613101324,0.28462830019140006,3.513354080839972,0.05700000000000005,0.3183846528860114,0.5023422526185091,1.9906746740641472,0.10499999999999998,0.310015484516062,0.36632277045813133,2.729833034264777,0.136,NAME_NGC_5907_ULX,NGC5907 ULX,PC
58,71.0,0.01788067605633803,0.009274393174446264,0.038021,-0.00017,-223.65294117647056,6.055775695774649e-05,0.43521209381077514,-0.6415391610518912,1.0263776895659884,0.11610811326811643,823.7590086261043,0.6657478159031598,55.22318165108144,0.022005,-0.022885,0.0002029857142857143,733.9682789600396,3026.0074303361025,0.7086220834946696,1.411189438336947,0.0040000000000000036,2035.1539292469356,0.8273092999556458,1.2087377720202257,0.008000000000000007,720.8216691157314,0.7458217821151761,1.3408028888134182,0.014000000000000012,NAME_NGC_5907_ULX,NGC5907 ULX,HARD
59,71.0,0.006017366197183098,0.004217131957907728,0.019723,-0.000659,-29.92867981790592,8.240205105030181e-06,0.47704853759181737,0.7669192802588376,1.5810316911674147,0.9548985179398377,823.7590086261043,0.6657478159031598,55.22318165108144,0.012674000000000001,-0.013864999999999999,0.0001174,2.335548970286357,347.134784093057,0.9524637797372943,1.0499086907806794,0.0,113.60521801548754,0.9847483582340899,1.0154878570127908,0.0,7.866196406927682,0.912418485255692,1.0959883169396383,0.0020000000000000018,NAME_NGC_5907_ULX,NGC5907 ULX,SOFT
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[LB2005]_NGC_6946_ULX1,NGC6946 ULX-1,PC
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[LB2005]_NGC_6946_ULX1,NGC6946 ULX-1,HARD
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[LB2005]_NGC_6946_ULX1,NGC6946 ULX-1,SOFT
63,108.0,0.0422629087037037,0.015295255457876718,0.1047025,0.01977655,5.294275290685181,3.831804032822158e-06,0.046317196182463,3.5919735325325775,1.3160367342262085,1.6888607733885663,1934.6669062869987,0.15843836800195277,55.16222690907756,0.07268275,-0.053246680000000005,-0.00011287663551401852,0.19280884743998705,0.24641835743828283,0.8245352328696848,1.2128044504776752,0.0,0.24237096525495486,0.015502677734867718,64.50498533881398,0.0,0.19557257242885975,0.859131573914778,1.1639660680183492,0.018000000000000016,[LB2005]_NGC_6946_ULX3,NGC6946 ULX-3,PC
64,108.0,0.015835074074074074,0.007356042223792407,0.046272,0.003049,15.176123319121023,3.246688932615091e-05,0.3598323797300204,2.624799494726748,1.5124140470028535,1.3908165377039106,1934.6669062869987,0.15843836800195277,55.16222690907756,0.037207000000000004,-0.022711,-0.00014134579439252336,0.179198160609818,0.24279996822351166,0.015502677734867718,64.50498533881398,0.0010000000000000009,0.2029195532838159,0.8789541591365014,1.1377157609475514,0.0020000000000000018,0.20080251767038293,0.05863797856778036,17.053793879406804,0.0040000000000000036,[LB2005]_NGC_6946_ULX3,NGC6946 ULX-3,HARD
65,108.0,0.026708342592592596,0.009789770818035903,0.064608,0.011255,5.740382052421146,6.054170528989271e-05,0.2913267651030893,1.823968787597769,1.3112608233686522,1.2565014767052365,1934.6669062869987,0.15843836800195277,55.16222690907756,0.034131999999999996,-0.029193,5.3308411214953214e-05,0.21592491750811396,0.2677853229013699,0.005743866548788506,174.09875238325645,0.0,0.2176253259436255,0.8245352328696848,1.2128044504776752,0.01200000000000001,0.21425874374167522,0.859131573914778,1.1639660680183492,0.009000000000000008,[LB2005]_NGC_6946_ULX3,NGC6946 ULX-3,SOFT
66,222.0,0.0723062736036036,0.03308068493383329,0.1662275,0.01185827,14.017854206389295,0.0007391442193817987,0.37600066428034284,-0.5594195398134159,0.4530393890085925,0.297312381156364,1118.7977462786002,0.08734214120340766,18.83268951099186,0.09248044999999999,-0.08006515,-0.0001241725339366518,0.16622428432595512,0.28508487743183236,0.005084550795476138,196.67420785524,0.0,0.15488102409958784,0.5005165355173465,1.9979359901993543,0.02200000000000002,0.14333923926878803,0.8293469013225608,1.2057680548456844,0.039000000000000035,NAME_NGC_7793_P13,NGC7793 P13,PC
67,222.0,0.04437487387387387,0.021161201907790833,0.109545,0.006932,15.802798615118293,0.0003964421672162366,0.4486966108006159,-0.41567312750133834,0.5136744219827962,0.37175737287432237,1118.7977462786002,0.08734214120340766,18.83268951099186,0.077281,-0.050031000000000006,-0.00010095022624434403,0.1573355609314708,0.28391901050478324,0.005084550795476138,196.67420785524,0.0,0.14840610567860407,0.49326045116303013,2.0273265323464678,0.020000000000000018,0.1353572675336318,0.5722604689014157,1.7474560175713827,0.050000000000000044,NAME_NGC_7793_P13,NGC7793 P13,HARD
68,222.0,0.028128216216216216,0.013708176488101043,0.07683,0.002902,26.47484493452791,0.00015196278803742205,0.43825455103303707,0.39639895366783495,0.6842541071772072,0.5851358682540221,1118.7977462786002,0.08734214120340766,18.83268951099186,0.047528,-0.033549999999999996,-2.3226244343891177e-05,0.1840322633682191,0.2495269883412654,0.005084550795476138,196.67420785524,0.0,0.16094480078568013,0.8293469013225608,1.2057680548456844,0.03700000000000003,0.15899502283108738,0.5024386770681589,1.9902926379697155,0.05800000000000005,NAME_NGC_7793_P13,NGC7793 P13,SOFT
69,91.0,0.05400583021978021,0.02790313543057557,0.1107267,0.01641287,6.746333822177352,0.0005985801794806782,0.4530232791064544,-1.3313859494758724,0.48667994725040636,0.4819951645605364,1168.9638467788973,0.4084709953967831,41.99573305392114,0.06501316000000001,-0.058601600000000004,-2.481844444444412e-05,0.22917208969054265,0.44247940748601033,0.0011587462863931173,863.0016870325823,0.0,0.20316465156540467,0.29669141612157973,3.3705053320120824,0.02400000000000002,0.16375040975216595,0.1444008120417826,6.925168812143857,0.11499999999999999,NAME_NGC_925_ULX-1,NGC925 ULX-1,PC
70,91.0,0.03258821978021978,0.0184647260138049,0.075663,0.007939,9.530545408741654,0.0003160459193785103,0.5455247476246996,-1.0368934924454543,0.5576108906788904,0.5660392150245428,1168.9638467788973,0.4084709953967831,41.99573305392114,0.047067,-0.039462,1.8733333333333332e-05,0.22110223329296574,0.4422648100064289,0.0011587462863931173,863.0016870325823,0.0,0.22101984796546953,0.29669141612157973,3.3705053320120824,0.01100000000000001,0.159293928383901,0.5942348722510792,1.682836276861037,0.13,NAME_NGC_925_ULX-1,NGC925 ULX-1,HARD
71,91.0,0.02160107692307692,0.010557884563993411,0.04426,0.006317,7.006490422668989,9.41128115885226e-05,0.4491061171794302,-1.1405021063398662,0.699291210900966,0.42542613906486865,1168.9638467788973,0.4084709953967831,41.99573305392114,0.019506000000000003,-0.027677000000000004,-4.363333333333345e-05,0.22524930650635921,0.3519921110079621,0.0011587462863931173,863.0016870325823,0.0,0.17854839071094714,0.6016430322827581,1.6621151519129096,0.132,0.1731668535612687,0.42972080411901203,2.327092359538283,0.16400000000000003,NAME_NGC_925_ULX-1,NGC925 ULX-1,SOFT
72,39.0,0.01686178684615384,0.004105266593568782,0.02547761,0.008686757,2.93292537134399,-4.8885972387756494e-05,,-0.6193891339639621,1.326474774086821,0.32619469313898647,2547.7086507817003,0.33604652780195465,99.1673973299288,0.009027622999999999,-0.011949830000000002,-6.495052631578949e-05,0.4602059575190445,0.43417553194418584,0.8016663695714138,1.247401709684565,0.025000000000000022,0.40958046634679746,0.4268615238924184,2.3426801059072013,0.04200000000000004,0.40443885289700043,0.570266040038644,1.7535675102312511,0.061000000000000054,NAME_NGC_925_ULX-2,NGC925 ULX-2,PC
