simbad_name,xrt_curve,uvot_filter,include_bad,include_UL,r_mean,r_std,m_mean,m_std,c_mean,c_std
Holmberg_II_X-1,SOFT,UVW1,True,False,0.10429464250081721,0.04202392643923648,0.7181696699019515,0.29313217575987316,2.978780797551662,0.027528236615932525
Holmberg_II_X-1,SOFT,UVW2,False,False,0.0930424131433909,0.03908449500431465,0.7171537160729307,0.2999778377033524,3.659788419303403,0.03185387305031224
Holmberg_II_X-1,SOFT,UVW2,True,False,0.07393739396089927,0.046199366352433734,0.5601177438151812,0.3499946140978427,3.6833921015787383,0.03911950024334439
M31_ULX-1,FULL,U,False,False,-0.42011298358463134,0.4889407060958474,-0.06813299246977698,0.08050112419486478,2.124305897318867,0.04518511767694578
M31_ULX-1,FULL,U,False,True,0.38963653565601314,0.04344478481918586,1.3400421621276963,0.1671195358784069,1.101465461402464,0.11354962474327834
M31_ULX-1,FULL,U,True,False,-0.31058528530626356,0.37068665506867804,-0.06177771476398095,0.07658532502341392,2.120215989558669,0.04134972932312849
M31_ULX-1,FULL,U,True,True,0.34294540883176333,0.035491506847505655,1.2583217170031804,0.16021553618503664,1.1712826012997433,0.10719976169493509
M31_ULX-1,FULL,UVM2,False,False,0.5378600347461899,0.2594043445584077,0.026058148293905622,0.014473739932607034,0.04121064249119029,0.00705305039283324
M31_ULX-1,FULL,UVM2,False,True,0.5414148723013705,0.09507023932109694,0.049622840968023545,0.011140498696911326,0.026355417195566326,0.0028767701689968533
M31_ULX-1,FULL,UVM2,True,False,0.5555349561906634,0.22893864586286683,0.027100312076319938,0.013278761788733578,0.040570136217740076,0.005991864296353536
M31_ULX-1,FULL,UVM2,True,True,0.5295052198351384,0.09522478044327715,0.04896865977752483,0.011083019050083626,0.026883429640897953,0.002824069415831121
M31_ULX-1,FULL,UVW1,False,False,0.1264,0.9920289573118389,35.21691516176305,3823.812233948069,-0.4901248466128257,89.55119901274873
M31_ULX-1,FULL,UVW1,False,True,0.08811865555989731,0.0636930097734718,1.338679095471992,0.9694585235578641,0.15693261392649674,0.0073358784436028815
M31_ULX-1,FULL,UVW1,True,False,0.22668147042964887,0.1728895475798142,2.1685693476122565,1.7451835046302449,0.33272611415476316,0.02123644646833776
M31_ULX-1,FULL,UVW1,True,True,0.09634004357247647,0.06153568999215697,1.5239990662206517,0.9763736024692078,0.160131192143026,0.007307093590452331
M31_ULX-1,FULL,UVW2,True,False,0.7387694024815946,0.26082888836606405,1.5900020389997105,0.8693838825963653,0.09364396841603029,0.008911640269786874
M31_ULX-1,HARD,UVM2,True,False,0.32559746301093634,0.40643437702416807,0.08629275700247385,0.9301928438026897,0.051292600962915734,0.006423723451402224
M31_ULX-1,HARD,UVW1,False,False,0.1084,0.9941570674835456,104.58644435726188,6718.847957097466,0.5147220021455412,10.727902179215022
M31_ULX-1,HARD,UVW1,True,False,0.05947603404056309,0.08551927454310379,2.7626933088146264,4.046582016807149,0.32441652055893017,0.0051246404804773105
M31_ULX-1,HARD,UVW2,True,False,0.0045810190873701775,0.16343992821832115,0.06918254280259757,4.038290308621749,0.10556332043869351,0.004611301367366614
M31_ULX-1,SOFT,UVM2,True,False,-0.05964070548198233,0.47740723467768703,-0.752788574562744,6.405694820818128,0.04832111489284414,0.01065389593546667
M31_ULX-1,SOFT,UVW1,False,False,0.0184,0.9998807009546761,0.43700788384536765,601.9788547910465,0.3811864902920876,2.9934129236046094
M31_ULX-1,SOFT,UVW1,True,False,0.07696449159086455,0.09689652412353848,1.7725274627918468,2.267306788190621,0.3195631831391298,0.005591047474385291
M31_ULX-1,SOFT,UVW2,True,False,-0.04302325340354794,0.17472181310467003,-0.5622140330488321,2.19337694407817,0.10640897749504812,0.005816150893602481
M82_X-2,FULL,B,False,False,-0.04541372138120909,0.13679629989857756,-0.5874964273629617,1.7666597189702238,29.962762949642585,3.316855212938102
M82_X-2,FULL,B,False,True,0.5604080330634403,0.23193749077171327,5.9000022442229305,3.001597629049154,17.356131092115184,5.5154661780574346
M82_X-2,FULL,B,True,False,-0.04585458931419706,0.13682087389380784,-0.5909954953160431,1.7628188287753852,29.96506992951398,3.312750508947398
M82_X-2,FULL,B,True,True,0.5593245714219078,0.23156484280356487,5.901380189846192,3.042836437997442,17.351724180067816,5.602652124947681
M82_X-2,FULL,U,False,False,-0.1487458860775431,0.05594107692830818,-0.1637814141189823,0.06265368938722778,11.993065437830344,0.12571110912253827
M82_X-2,FULL,U,False,True,-0.14919105975514152,0.056962910194624856,-0.16437373735487057,0.06371359564786883,11.994238120943258,0.12791138165622892
M82_X-2,FULL,U,True,False,-0.14852024349143983,0.057258564649441054,-0.1635655580662741,0.06375379964292291,11.992722225247242,0.12794217007181818
M82_X-2,FULL,U,True,True,-0.14889740130712725,0.057370249279488195,-0.1640206008022217,0.06400796550324561,11.9936081873313,0.12855513293355766
M82_X-2,FULL,UVM2,False,False,-0.08970810931929622,0.09253040815722142,-0.011147632217780472,0.011591435045455168,0.37254624865636926,0.023370947051649108
M82_X-2,FULL,UVM2,False,True,-0.08943052881986842,0.09390112842715381,-0.011125568837068538,0.011822591595392357,0.3724889369995865,0.02386732933904946
M82_X-2,FULL,UVM2,True,False,-0.0884888075859771,0.09353532884875071,-0.010990903340367182,0.011720861461193588,0.37222784351568655,0.023609928928224486
M82_X-2,FULL,UVM2,True,True,-0.08952428897184135,0.09317676598928994,-0.011122250276937699,0.011698396790539549,0.37251804331868515,0.023527031477515704
M82_X-2,FULL,UVW1,False,False,-0.005978119607404867,0.06687928221973487,-0.0015455740552638008,0.017172953198255052,2.0190193195170565,0.035101589999150036
M82_X-2,FULL,UVW1,False,True,-0.004645398308550204,0.06655461240059408,-0.0011894136170232969,0.01704691545797429,2.01827676051214,0.03485917661062187
M82_X-2,FULL,UVW1,True,False,-0.005300268853966759,0.06731301496778794,-0.0013668082102916482,0.017294485492377443,2.0186593814756626,0.03532935572827564
M82_X-2,FULL,UVW1,True,True,-0.004839623719051387,0.06738943058413853,-0.001240379625710509,0.017280782679178368,2.018424031425169,0.035291490986375205
M82_X-2,FULL,UVW2,False,False,-0.010095981544698497,0.09684854223844903,-0.001272029500227556,0.012362667754331593,0.7807261255783262,0.0249259031819009
M82_X-2,FULL,UVW2,False,True,0.5601678154495661,0.06962808850316796,0.10981166763156996,0.027410662643025937,0.5585933487982382,0.054697037179322644
M82_X-2,FULL,UVW2,True,False,-0.013426705867597696,0.0943181676704531,-0.0016933477086527229,0.01203516669070493,0.781521154256734,0.024314571536855113
M82_X-2,FULL,UVW2,True,True,0.5587152197977694,0.0700918193796839,0.1093769107386643,0.027696352390537055,0.5593883252233586,0.055288944114876705
M82_X-2,FULL,V,False,False,-0.12086276637569053,0.14231821135355593,-1.4418831411771493,1.7205132940398982,30.388986376236996,3.2407158033245596
M82_X-2,FULL,V,False,True,0.552335806367111,0.23289349159180464,5.521587643756131,2.8740344255530608,16.90855301449871,5.291505084207434
M82_X-2,FULL,V,True,False,-0.12327260362785646,0.14194480954001898,-1.4720860017299267,1.7228040326996326,30.443906265408003,3.242097834388963
M82_X-2,FULL,V,True,True,0.5495120567027402,0.236494189429057,5.49551703005807,2.893775587481092,16.956067025896548,5.32199943457402
M82_X-2,HARD,B,False,False,0.0003772172482372916,0.12061346662683087,0.006711534435105139,1.505962224234018,28.880260792177346,0.9698554301732201
M82_X-2,HARD,B,True,False,-0.00032387703281833266,0.11701888840794769,-7.904977376373381e-05,1.4657719029471354,28.88340867470496,0.9487514998660738
M82_X-2,HARD,U,False,False,-0.165343143494546,0.05540917233254723,-0.28286116626577323,0.0974134722553392,11.878382216373023,0.07302902752709328
M82_X-2,HARD,U,True,False,-0.1651241545553247,0.0555883007753369,-0.282476429870551,0.09777642938230215,11.878363162723893,0.07329595066215107
M82_X-2,HARD,UVM2,False,False,-0.12570851699594454,0.0677935975968939,-0.022273200008841046,0.01235571563555991,0.3670274349449209,0.009729481945765504
M82_X-2,HARD,UVM2,True,False,-0.12588000074222006,0.067297922795374,-0.022324671233897895,0.012319578234739054,0.3669990404913312,0.009728924378775431
M82_X-2,HARD,UVW1,False,False,-0.006241759750992186,0.060957901918948475,-0.0028429655792540963,0.02744536686694989,2.018129484540325,0.02171395882186519
M82_X-2,HARD,UVW1,True,False,-0.00691796935001198,0.06031570608576849,-0.003127945267042056,0.027116291776357906,2.018290824403485,0.02140458893045296
M82_X-2,HARD,UVW2,False,False,0.05767389470331883,0.09662783925166442,0.012357854330133457,0.02052931120042015,0.7688680475843864,0.01575319565640972
M82_X-2,HARD,UVW2,True,False,0.05725925954358014,0.09577743854007717,0.012226272811898201,0.02034920315065235,0.768956628315828,0.015572542847843991
M82_X-2,HARD,V,False,False,-0.002426030120694133,0.12018210946849975,-0.029639274294797093,1.4232529292166767,27.758377781135973,0.9229170792275075
M82_X-2,HARD,V,True,False,-0.0016878697334176645,0.11904218374683341,-0.018787626502531837,1.412853902831899,27.756294810949196,0.9143796329348743
M82_X-2,HR,B,False,False,0.04067541044043553,0.15395240449993486,1.0198165899861493,3.9705944332050676,28.330158042312092,2.174769398566217
M82_X-2,HR,B,True,False,0.042821883546545106,0.15244384116760676,1.074088453279973,3.924850869820544,28.298090673588565,2.1521719345066828
M82_X-2,HR,U,False,False,-0.09684427639887257,0.07862361501260046,-0.20112066420170746,0.16659571840879212,11.789003427651716,0.09891909686862782
M82_X-2,HR,U,True,False,-0.09762233882104658,0.0782540234519658,-0.20292644352047937,0.16595476850976149,11.790089748269926,0.09846738101674948
M82_X-2,HR,UVM2,False,False,-0.12809697221346775,0.08261725246517035,-0.030054189547918553,0.01976895655886144,0.3688243738787328,0.012159756814351578
M82_X-2,HR,UVM2,True,False,-0.12923172187081722,0.08267097036041156,-0.030206083173830393,0.019659863265569268,0.368908239277421,0.012089326469243445
M82_X-2,HR,UVW1,False,False,-0.04933763791226107,0.06033597207568811,-0.023672593828770738,0.029117289213184565,2.030525263511114,0.01840239484737719
M82_X-2,HR,UVW1,True,False,-0.049543318925016004,0.05973684614988238,-0.023808596798526118,0.028912050095271053,2.030538445893206,0.018305531289456264
M82_X-2,HR,UVW2,False,False,-0.008237512414327183,0.0668991703801759,-0.0023395648905562053,0.01862520653911674,0.7797109761632117,0.011755256353465832
M82_X-2,HR,UVW2,True,False,-0.00852238326876437,0.06785651165056726,-0.002406264520060697,0.018917244179226123,0.7797625311341359,0.011986657146652452
M82_X-2,HR,V,False,False,0.13093685553467818,0.14785430455525503,3.117379680545979,3.604170514761783,26.022460196585087,1.9741245447486293
M82_X-2,HR,V,True,False,0.12987747833126886,0.14833562288689084,3.0788846916977737,3.5960048581128956,26.044376752357394,1.9715303176149803
M82_X-2,SOFT,B,False,False,-0.04780658144761508,0.10792362085602943,-0.3055092969303612,0.7145727737232225,29.230197274902395,0.8406144920741526
M82_X-2,SOFT,B,True,False,-0.04611113238161671,0.10816088799277881,-0.29536915686405657,0.7195274193128894,29.225063491576876,0.8439222874351022
M82_X-2,SOFT,U,False,False,-0.07698045213440309,0.07118624661121885,-0.14113923771075693,0.13123632396818832,11.84515540396126,0.1655681625300659
M82_X-2,SOFT,U,True,False,-0.07581361822498846,0.07077168878313701,-0.13896192923712358,0.13039282869679245,11.842376126318374,0.16470951248623372
M82_X-2,SOFT,UVM2,False,False,-0.021284424725497776,0.10273623316123286,-0.004219209254080909,0.020236579679648654,0.35593496993650764,0.025240090650114344
M82_X-2,SOFT,UVM2,True,False,-0.02149888949311076,0.1033929283180019,-0.004197623684704136,0.020340461051967577,0.3559268030411029,0.02536160711983338
M82_X-2,SOFT,UVW1,False,False,0.0005816588831947929,0.06997911417826824,0.00022797621012312787,0.02769087570875521,2.015674977623096,0.03536957054522776
M82_X-2,SOFT,UVW1,True,False,-0.0009990098452662072,0.07030861537805455,-0.000380877579336856,0.027831513375657653,2.0164581878429853,0.03553856268019599
M82_X-2,SOFT,UVW2,False,False,0.0501695473372787,0.11164692487382502,0.007894570353294151,0.017124610429323277,0.7679460836855114,0.02170681334567018
M82_X-2,SOFT,UVW2,True,False,0.04854155484930413,0.1129151969433906,0.007643303593102865,0.017276175889858483,0.7682980403254814,0.021843116894135508
M82_X-2,SOFT,V,False,False,-0.12819049102898977,0.11136510636772438,-0.7880032826201027,0.6996421424840661,28.63838813496118,0.8189316958964159
M82_X-2,SOFT,V,True,False,-0.13122050990514236,0.11078362540586285,-0.8041999755515227,0.6913249792178621,28.657423195741874,0.8120994751144707
NAME_Holmberg_IX_X-1,FULL,B,False,False,-0.4286724910047546,0.06005648186056089,-20.553771112164583,3.0093273630294175,7.64011691424377,0.5349033567981627
NAME_Holmberg_IX_X-1,FULL,B,False,True,-0.43518405135197374,0.09807901958687257,-9.161824016923019,6.655259063533742,5.570639211325585,1.1632979647489647
NAME_Holmberg_IX_X-1,FULL,B,True,False,-0.42877480088959347,0.060426866229475455,-20.536369235803843,3.014081968252745,7.635752033666081,0.536039180521523
NAME_Holmberg_IX_X-1,FULL,B,True,True,-0.43671536334000566,0.09687106066112952,-9.182561228641017,6.722741935345769,5.577716271278335,1.1743482294777379
NAME_Holmberg_IX_X-1,FULL,U,False,False,0.35325924100417166,0.05829068111398671,0.48762156105303,0.08970809711299811,0.3909697706102742,0.027670368784939052
NAME_Holmberg_IX_X-1,FULL,U,False,True,0.3527768870576176,0.057813557655988175,0.48727917764832546,0.08910058247971814,0.3909735671479828,0.02753830429406406
NAME_Holmberg_IX_X-1,FULL,U,True,False,0.3530429802799241,0.05824939464526079,0.4867486945099983,0.08922180950474685,0.39138550935211197,0.027531111060226928
NAME_Holmberg_IX_X-1,FULL,U,True,True,0.3528468920606423,0.05813512860283649,0.48691026591937037,0.0893584401116978,0.3913997508068931,0.02782548665261979
NAME_Holmberg_IX_X-1,FULL,UVM2,False,False,-0.19023740697307445,0.07159663839751572,-0.03530726719742971,0.013484372857804147,0.08995358989010234,0.004899048244779944
NAME_Holmberg_IX_X-1,FULL,UVM2,False,True,-0.18880917964693572,0.0709758571602677,-0.03503820135543361,0.013353441432618528,0.08990455238849689,0.004846989914259387
NAME_Holmberg_IX_X-1,FULL,UVM2,True,False,-0.18940639609173016,0.07002082905633436,-0.035170501474423715,0.013212992093116284,0.08993501936581602,0.004775912283304057
NAME_Holmberg_IX_X-1,FULL,UVM2,True,True,-0.19089873973202817,0.07028982945695861,-0.0354022209057191,0.01321181721488049,0.09001918683269501,0.00477524813745126
NAME_Holmberg_IX_X-1,FULL,UVW1,False,False,-0.3440354309760042,0.02101404949207265,-0.34308733149023607,0.024361459547339422,0.29176095725268336,0.006583273346296631
NAME_Holmberg_IX_X-1,FULL,UVW1,False,True,-0.3436197741247105,0.021167156864385455,-0.3426495382635896,0.024442105627921203,0.29166157747240096,0.006546684285160723
NAME_Holmberg_IX_X-1,FULL,UVW1,True,False,-0.34376635052929616,0.021139117675796123,-0.3427340034487705,0.024527176877581283,0.2916584507190137,0.006607183656275403
NAME_Holmberg_IX_X-1,FULL,UVW1,True,True,-0.3435234567499169,0.021311841302108177,-0.34261407377331027,0.024592487190304886,0.29164278347182315,0.006608728340694916
NAME_Holmberg_IX_X-1,FULL,UVW2,False,False,-0.0831837968209867,0.029660763733100753,-0.043200113069166636,0.015447045683235894,0.18959053041191493,0.00480228455340241
NAME_Holmberg_IX_X-1,FULL,UVW2,False,True,-0.012065902252042598,0.0319609925448703,-0.006063533101193234,0.01626704532910528,0.17713327043319946,0.005110428468284275
NAME_Holmberg_IX_X-1,FULL,UVW2,True,False,-0.06972097050576295,0.03582865372960164,-0.03655274420831161,0.0187874540208524,0.18849300104385566,0.005634491788009533
NAME_Holmberg_IX_X-1,FULL,UVW2,True,True,-0.0005429102176842766,0.03671934708479157,-0.00017351309520646836,0.018975109643231538,0.17625751849455026,0.005742626707208299
NAME_Holmberg_IX_X-1,HARD,B,False,False,-0.09963928267336578,0.20496088154391495,-18.26847336224014,40.88350357831194,6.367202996075949,3.789843545495817
NAME_Holmberg_IX_X-1,HARD,B,True,False,-0.10381939283674421,0.206067640232589,-19.248998333165446,41.181463020694814,6.454286669648538,3.8125872908642564
NAME_Holmberg_IX_X-1,HARD,U,False,False,0.28608969302724574,0.0618834197783428,0.5877130946706131,0.13782691975628808,0.4335578406965825,0.025637576903352458
NAME_Holmberg_IX_X-1,HARD,U,True,False,0.2864940436987984,0.061536968741889436,0.5891076300646045,0.137778524722422,0.4335235702278984,0.025329110996868052
NAME_Holmberg_IX_X-1,HARD,UVM2,False,False,-0.18342936870414278,0.07392903972195095,-0.04914701127033092,0.020039386533983728,0.08761486000517163,0.004358872219322711
NAME_Holmberg_IX_X-1,HARD,UVM2,True,False,-0.1843367928522775,0.07353310326645095,-0.049318772688501676,0.019824040023875132,0.08767308907685945,0.004286136342788655
NAME_Holmberg_IX_X-1,HARD,UVW1,False,False,-0.31548148564523953,0.023023548873964385,-0.47576823999159806,0.04022613981837216,0.2755649635614053,0.006296591783754438
NAME_Holmberg_IX_X-1,HARD,UVW1,True,False,-0.31520725417164014,0.023058841335229285,-0.475633325792406,0.04044933811156014,0.27557181404822756,0.006308062126549026
NAME_Holmberg_IX_X-1,HARD,UVW2,False,False,-0.035184057135167715,0.03103421115786479,-0.026650571687199722,0.023537368029487717,0.18066931802746553,0.0042012767861087
NAME_Holmberg_IX_X-1,HARD,UVW2,True,False,-0.025043941306477437,0.035584743644005185,-0.019209471142258832,0.02739433939438547,0.18025053399540053,0.004779171073513552
NAME_Holmberg_IX_X-1,HR,B,False,False,-0.0332049579238939,0.22404504255905577,-0.21611060237717147,2.300257452015325,4.947003122446444,3.1121550424384385
NAME_Holmberg_IX_X-1,HR,B,True,False,-0.03195892112864851,0.22034648355273018,-0.2092630017608365,2.255689160437064,4.93533345957777,3.0470136095277325
NAME_Holmberg_IX_X-1,HR,U,False,False,-0.05918288084031917,0.10528960345354503,-0.024035484566993934,0.043932948312219826,0.5702461781101038,0.061910632136770456
NAME_Holmberg_IX_X-1,HR,U,True,False,-0.05906840766432981,0.10585208662736376,-0.02387940831338784,0.04403981832750953,0.570005129214151,0.062108706402584236
NAME_Holmberg_IX_X-1,HR,UVM2,False,False,-0.14800623901484486,0.10407063224337551,-0.009203545262593317,0.006555284110135371,0.09086640927073193,0.009518883861243166
NAME_Holmberg_IX_X-1,HR,UVM2,True,False,-0.14718330081273498,0.10397893796421143,-0.009151869700136797,0.006542811426533368,0.09079810801470369,0.009498468555000247
NAME_Holmberg_IX_X-1,HR,UVW1,False,False,-0.05832403549733187,0.06663017168371153,-0.018460308609235452,0.021210331775363214,0.2324486298853248,0.02864139601358592
NAME_Holmberg_IX_X-1,HR,UVW1,True,False,-0.057642113828828064,0.06577276172501129,-0.018235663024255458,0.020887820718889488,0.23216781438812617,0.02816595786184068
NAME_Holmberg_IX_X-1,HR,UVW2,False,False,0.03522684799903475,0.05388286482351294,0.004800340288552576,0.007435878528974178,0.17014980178962524,0.010108789837307813
NAME_Holmberg_IX_X-1,HR,UVW2,True,False,0.038161293385127755,0.06587493666959773,0.005021577057762563,0.008796900892205974,0.170672861037366,0.011975457416952204
NAME_Holmberg_IX_X-1,SOFT,B,False,False,-0.07122382659617929,0.18775175981622869,-14.169670837992557,35.796474346722114,5.6500694845307775,2.4634707018714983
NAME_Holmberg_IX_X-1,SOFT,B,True,False,-0.07266254145718568,0.1919710335744442,-14.645061064917916,37.061247587790554,5.677596182219147,2.5488111114697576
NAME_Holmberg_IX_X-1,SOFT,U,False,False,0.4147265580217843,0.07257077310567261,1.4813898429491132,0.2824492631704254,0.35200018954474055,0.035633613945232186
NAME_Holmberg_IX_X-1,SOFT,U,True,False,0.4133607274690481,0.07189223668098335,1.4750267290154615,0.28015124416784354,0.3528768969311489,0.03535213894278479
NAME_Holmberg_IX_X-1,SOFT,UVM2,False,False,-0.1311020711175083,0.08249124168526498,-0.06633191805843416,0.04203738224131449,0.08676644393159398,0.006014016562009428
NAME_Holmberg_IX_X-1,SOFT,UVM2,True,False,-0.13238229642176674,0.0831036585167238,-0.06704656755670611,0.042360491173517575,0.08687555247629475,0.006061325703966149
NAME_Holmberg_IX_X-1,SOFT,UVW1,False,False,-0.36617788103484794,0.02711444915313248,-0.9664932637926644,0.08448610486638228,0.30764054001665897,0.009085277848024906
NAME_Holmberg_IX_X-1,SOFT,UVW1,True,False,-0.3662213891156872,0.027559512419797563,-0.9658374728545125,0.08493415653097852,0.30755395447085704,0.009113981086686056
NAME_Holmberg_IX_X-1,SOFT,UVW2,False,False,-0.06843018596688812,0.035903289624302025,-0.08233764496963339,0.04315801764724579,0.18647310713481716,0.005594928609052277
NAME_Holmberg_IX_X-1,SOFT,UVW2,True,False,-0.05391226595891867,0.04618208224262192,-0.06426944568475183,0.054999300527431114,0.18504036764586854,0.006922579957180102
NAME_IC_10_X-1,FULL,U,False,False,0.027351013698546558,0.06624911481855114,0.09236862942969244,0.22180400526078942,0.3512951060608096,0.011065229340963026
NAME_IC_10_X-1,FULL,U,False,True,0.22005380612203435,0.062167420889978856,0.8526158632061499,0.2697986139205765,0.3052576520311317,0.013843133259147477
NAME_IC_10_X-1,FULL,U,True,False,-0.029104193781773494,0.06421869515907651,-0.08838851865553915,0.1961470664429928,0.36334914070519536,0.009276745792515952
NAME_IC_10_X-1,FULL,U,True,True,0.11487593700314373,0.05880441800897272,0.4115609626555369,0.21760300342751257,0.33300161398269224,0.01047721412732096
NAME_IC_10_X-1,HARD,U,False,False,0.009291529983494291,0.07312526855922255,0.047912177704741744,0.37466030551038,0.3542001501955443,0.011498443021008357
NAME_IC_10_X-1,HARD,U,True,False,0.008040496584459883,0.06736715708133563,0.038417557028960374,0.31551089425963713,0.357055535497855,0.008915056652798896
NAME_IC_10_X-1,SOFT,U,False,False,0.040278750946117166,0.0689658378050714,0.2784478330694775,0.47580490760408023,0.3505639153575141,0.009434328309001858
NAME_IC_10_X-1,SOFT,U,True,False,0.006132970384616319,0.06386415391626266,0.041487112751016096,0.4218384355243278,0.3573420502851993,0.008187741575839465
NAME_M83_ULX-1,FULL,U,False,False,0.16465397920756658,0.06222064655858564,1.0739984661236155,0.4146717523274109,3.5496628491410824,0.031068352285042573
