MJD,Err (pos),Err(neg),Rate,Error,obsID,MODE,BAD,UL,BAND
54137.9365744361,0.030829375,-0.030829375,0.027681,0.004623,00259527001,PC,False,False,SOFT
54137.9365744361,0.030829375,-0.030829375,1.778275,0.366612,00259527001,PC,False,False,HR
54137.9365744361,0.030829375,-0.030829375,0.049224,0.005951,00259527001,PC,False,False,HARD
54474.4172664147,0.304215405092593,-0.304215405092593,0.017813,0.003557,00036557001,PC,False,False,HARD
54474.4172664147,0.304215405092593,-0.304215405092593,0.009669,0.002795,00036557001,PC,False,False,SOFT
54474.4172664147,0.304215405092593,-0.304215405092593,1.842301,0.64728,00036557001,PC,False,False,HR
54476.7624266966,0.170161076388889,-0.170161076388889,0.016485,0.003138,00036557002,PC,False,False,HARD
54476.7624266966,0.170161076388889,-0.170161076388889,0.014649,0.00304,00036557002,PC,False,False,SOFT
54476.7624266966,0.170161076388889,-0.170161076388889,1.125289,0.316917,00036557002,PC,False,False,HR
54480.5762139965,0.0362498842592593,-0.0362498842592593,1.035832,0.420647,00036557003,PC,False,False,HR
54480.5762139965,0.0362498842592593,-0.0362498842592593,0.021876,0.00615,00036557003,PC,False,False,HARD
54480.5762139965,0.0362498842592593,-0.0362498842592593,0.021119,0.006189,00036557003,PC,False,False,SOFT
54807.7520508461,0.0374784837962963,-0.0374784837962963,0.016187,0.005162,00090008010,PC,False,False,SOFT
54807.7520508461,0.0374784837962963,-0.0374784837962963,1.088471,0.472696,00090008010,PC,False,False,HR
54807.7520508461,0.0374784837962963,-0.0374784837962963,0.01762,0.005194,00090008010,PC,False,False,HARD
54810.798861669,0.0038451041666666,-0.0038451041666666,0.014075,0.006263,00090008015,PC,True,False,SOFT
54810.798861669,0.0038451041666666,-0.0038451041666666,0.019397,0.007258,00090008015,PC,True,False,HARD
54810.798861669,0.0038451041666666,-0.0038451041666666,1.378051,0.801208,00090008015,PC,True,False,HR
54817.6563867679,0.0393723611111111,-0.0393723611111111,0.904352,0.375317,00090008020,PC,False,False,HR
54817.6563867679,0.0393723611111111,-0.0393723611111111,0.012806,0.003645,00090008020,PC,False,False,SOFT
54817.6563867679,0.0393723611111111,-0.0393723611111111,0.011581,0.003498,00090008020,PC,False,False,HARD
54821.4341679884,0.0046721643518518,-0.0046721643518518,0.020182,0.006891,00090008022,PC,False,False,HARD
54821.4341679884,0.0046721643518518,-0.0046721643518518,0.899177,0.425246,00090008022,PC,False,False,HR
54821.4341679884,0.0046721643518518,-0.0046721643518518,0.022445,0.007345,00090008022,PC,False,False,SOFT
54825.785188283,0.0029454976851851,-0.0029454976851851,0.447558,0.24689,00090008024,PC,False,False,HR
54825.785188283,0.0029454976851851,-0.0029454976851851,0.017168,0.00788,00090008024,PC,False,False,HARD
54825.785188283,0.0029454976851851,-0.0029454976851851,0.038359,0.011739,00090008024,PC,False,False,SOFT
54867.2771188422,0.0054556944444444,-0.0054556944444444,0.050266,0.010055,00090008041,PC,False,False,SOFT
54867.2771188422,0.0054556944444444,-0.0054556944444444,1.236821,0.332545,00090008041,PC,False,False,HR
54867.2771188422,0.0054556944444444,-0.0054556944444444,0.06217,0.011169,00090008041,PC,False,False,HARD
54871.1594627459,0.0043529513888888,-0.0043529513888888,0.03877,0.009699,00090008043,PC,False,False,SOFT
54871.1594627459,0.0043529513888888,-0.0043529513888888,0.936199,0.336746,00090008043,PC,False,False,HR
54871.1594627459,0.0043529513888888,-0.0043529513888888,0.036296,0.009381,00090008043,PC,False,False,HARD
54873.3000164801,0.0693512384259259,-0.0693512384259259,0.046023,0.006531,00090008044,PC,False,False,SOFT
54873.3000164801,0.0693512384259259,-0.0693512384259259,0.068299,0.007908,00090008044,PC,False,False,HARD
