MJD,T_+ve,T_-ve,Rate,Ratepos,Rateneg,obsID,MODE,BAD,UL,BAND
58029.3504350845,0.0376918055555556,-0.0376918055555556,15.46304,0.286156,-0.286156,00775946000,PC,False,False,FULL
58029.4801382442,0.0409837962962963,-0.0409837962962963,15.13631,0.2584189,-0.2584189,00775946001,PC,False,False,FULL
58031.8342717396,0.0043945717592592,-0.0043945717592592,34.95282,0.240109082773585,-0.240118039500922,00010336002,WT,False,False,FULL
58032.0698170405,0.0382478009259259,-0.0382478009259259,39.44891,0.142773657987555,-0.142773661949518,00010336003,WT,False,False,FULL
58033.3591551736,0.0100391898148148,-0.0100391898148148,45.88809,0.218567091756515,-0.218447494582895,00010336004,WT,False,False,FULL
58034.3501087037,0.0045343055555555,-0.0045343055555555,79.10089,0.334622546395996,-0.334623921536678,00010336005,WT,False,False,FULL
58035.283084537,0.403461678240741,-0.403461678240741,101.6407,0.216090706779544,-0.216129665482167,00010336006,WT,False,False,FULL
58036.4858781898,0.0048299074074074,-0.0048299074074074,138.4609,0.499980337992177,-0.500022236361083,00010336007,WT,False,False,FULL
58037.509643456,0.0338794444444444,-0.0338794444444444,190.1849,0.501288545297125,-0.501384170596088,00010336008,WT,False,False,FULL
58038.5036132442,0.0329488888888889,-0.0329488888888889,203.414,0.486990038448139,-0.486433373592846,00010336009,WT,False,False,FULL
58040.1423015428,0.8005309375,-0.8005309375,304.7375,0.997799656735057,-0.996999826812613,00010336010,WT,False,False,FULL
58041.6302690023,0.0396262731481482,-0.0396262731481482,358.9244,0.889464987231703,-0.883869529605659,00010336011,WT,False,False,FULL
58042.3676162118,0.0380915162037037,-0.0380915162037037,0.0096447,0.0,0.0,00779351000,WT,False,True,FULL
58042.3952070694,0.467755960648148,-0.467755960648148,372.0325,0.59922021432747,-0.603525843254901,00010336012,WT,False,False,FULL
58044.4859137199,0.0437243055555556,-0.0437243055555556,436.6917,1.11556934230178,-1.11668374479061,00010336013,WT,False,False,FULL
58048.8966635729,0.0100391550925926,-0.0100391550925926,592.5197,1.59585277644728,-1.59563424253891,00010336014,WT,False,False,FULL
58050.9521344722,0.0094315856481481,-0.0094315856481481,774.9175,2.17694424866672,-2.17594172179645,00010336015,WT,False,False,FULL
58052.1736728287,0.0311441203703704,-0.0311441203703704,920.7672,2.35157947833504,-2.34052460111772,00782859000,WT,False,False,FULL
58052.5582547581,0.265109780092593,-0.265109780092593,1140.674,4.08936803680653,-4.09075553064898,00010336016,WT,False,False,FULL
58056.4650117303,0.0083433101851851,-0.0083433101851851,1858.155,5.96939125105465,-5.96824615252472,00010336018,WT,False,False,FULL
58058.3893088553,0.0083608796296296,-0.0083608796296296,2797.199,10.3829414532888,-10.3826875699937,00010336019,WT,False,False,FULL
58060.5922656343,0.0019363888888888,-0.0019363888888888,3318.802,23.562157190134,-23.5628579860726,00010336020,WT,False,False,FULL
58061.249800588,0.0055225578703703,-0.0055225578703703,3651.62,16.2686042674946,-16.2690201611313,00785917000,WT,False,False,FULL
58062.7094775058,0.536800775462963,-0.536800775462963,3934.133,12.1797547206042,-12.2136259424339,00010336021,WT,False,False,FULL
58066.9309772893,0.0361294560185185,-0.0361294560185185,3423.068,14.4114769459778,-14.4126080441147,00010336022,WT,False,False,FULL
58067.1539435856,0.0062486689814814,-0.0062486689814814,3073.1,12.1350629875383,-12.2162895016257,00010336023,WT,False,False,FULL
58070.4121437859,0.0063354166666666,-0.0063354166666666,2280.785,8.70093528167933,-8.70107317299006,00010336024,WT,False,False,FULL
58072.4029024167,0.0059002662037037,-0.0059002662037037,2124.591,8.42030728593903,-8.4229251404425,00010336025,WT,False,False,FULL
58080.9172531991,0.0019661342592592,-0.0019661342592592,810.7619,4.87127859910704,-4.87273230672348,00010336027,WT,False,False,FULL
58080.9578605718,0.0384158449074074,-0.0384158449074074,486.0267,3.227373,-3.227373,00010336028,PC,True,False,FULL
58081.749352713,0.0371855555555556,-0.0371855555555556,488.2847,3.54048,-3.54048,00010336029,PC,True,False,FULL
58082.5783278831,0.0052446064814814,-0.0052446064814814,760.4082,3.2326722266731,-3.23239507614131,00010336030,WT,False,False,FULL
58084.5044310382,0.0057278935185185,-0.0057278935185185,794.6175,3.33491506176749,-3.33491694711338,00010336031,WT,False,False,FULL
58086.2892301007,9.86805555555555e-05,-9.86805555555555e-05,865.4905,23.6280470245423,-23.6282804808919,00010336032,WT,False,False,FULL
58088.6250558333,0.0059593287037037,-0.0059593287037037,556.5541,1.88927508525286,-1.88991957356913,00010336033,WT,False,False,FULL
58090.1447061343,0.0057557754629629,-0.0057557754629629,524.6701,2.12511892221318,-2.12596930049223,00010336034,WT,False,False,FULL
58092.7030799109,0.0348817708333333,-0.0348817708333333,464.9003,2.21927855145305,-2.21975309919672,00010336035,WT,False,False,FULL
58094.0934349688,0.0375845717592593,-0.0375845717592593,405.248,1.09419684981809,-1.09419714117052,00088249001,WT,False,False,FULL
58096.6000600301,0.0045703819444444,-0.0045703819444444,387.852,1.56415025709738,-1.56417850445736,00010336036,WT,False,False,FULL
58098.2515608866,0.0026019444444444,-0.0026019444444444,403.8049,2.33443789667755,-2.33445956574972,00010336037,WT,False,False,FULL
58100.8039407743,0.0354022337962963,-0.0354022337962963,307.6346,3.144308,-3.144308,00010467001,PC,True,False,FULL
58100.9770805775,0.0053227430555555,-0.0053227430555555,297.3138,1.12228746119741,-1.12231061271335,00010336038,WT,False,False,FULL
58102.4381753657,0.335169976851852,-0.335169976851852,336.9976,1.49793537456168,-1.49795828046145,00010336039,WT,False,False,FULL
