MJD,T_+ve,T_-ve,Rate,Ratepos,Rateneg,obsID,MODE,BAD,UL,BAND
54460.8819124342,0.0670624537037037,-0.0670624537037037,0.8845663,0.387370339046435,-0.309529450866884,00031042001,WT,False,False,FULL
55503.7555941252,0.234584953703704,-0.234584953703704,0.523877,0.0156689,-0.0156689,00031856001,PC,False,False,FULL
55507.7128499974,0.108588657407407,-0.108588657407407,0.5409312,0.01433806,-0.01433806,00031856002,PC,False,False,FULL
55511.2916012071,0.274284479166667,-0.274284479166667,0.5197402,0.01420304,-0.01420304,00031856003,PC,False,False,FULL
55515.4082175075,0.173618472222222,-0.173618472222222,0.4996906,0.0137321,-0.0137321,00031856004,PC,False,False,FULL
55523.3943183948,0.270182256944444,-0.270182256944444,0.5177024,0.01451529,-0.01451529,00031856005,PC,False,False,FULL
55531.3513751145,0.273519131944444,-0.273519131944444,0.4706072,0.01329981,-0.01329981,00031856006,PC,False,False,FULL
55539.7872340654,0.196001331018519,-0.196001331018519,0.4992988,0.01357435,-0.01357435,00031856007,PC,False,False,FULL
55548.5301774275,0.110009398148148,-0.110009398148148,0.5079713,0.01349389,-0.01349389,00031856008,PC,False,False,FULL
55555.7134410203,0.0753363541666667,-0.0753363541666667,0.4842919,0.02256631,-0.02256631,00031856009,PC,False,False,FULL
55563.2705208534,0.268272719907407,-0.268272719907407,0.516013,0.01417222,-0.01417222,00031856010,PC,False,False,FULL
56236.4309843385,0.372348402777778,-0.372348402777778,0.5598602,0.008553643,-0.008553643,00031042002,PC,False,False,FULL
56329.4307321649,0.401755231481482,-0.401755231481482,0.462503,0.007526523,-0.007526523,00031042003,PC,False,False,FULL
56453.4015213455,0.371957928240741,-0.371957928240741,0.5615983,0.009494516,-0.009494516,00031042004,PC,False,False,FULL
56456.3047082957,0.1389040625,-0.1389040625,0.4740405,0.01430443,-0.01430443,00031042005,PC,False,False,FULL
57731.0785955052,0.0699142708333333,-0.0699142708333333,0.5380072,0.01845294,-0.01845294,00034838001,PC,False,False,FULL
57738.5210392031,0.0731821875,-0.0731821875,0.5610576,0.01839076,-0.01839076,00034838002,PC,False,False,FULL
57745.45700121,0.11083869212963,-0.11083869212963,0.5618296,0.01889127,-0.01889127,00034838003,PC,False,False,FULL
57752.302865798,0.105254027777778,-0.105254027777778,0.5122483,0.02001827,-0.02001827,00034838004,PC,False,False,FULL
57793.2573337343,0.0660534490740741,-0.0660534490740741,0.5123161,0.02238039,-0.02238039,00034838005,PC,False,False,FULL
58666.3280144311,0.0091847222222222,-0.0091847222222222,0.505063,0.02819047,-0.02819047,00011470001,PC,False,False,FULL
58667.588867908,0.0094604166666666,-0.0094604166666666,0.4736131,0.02631929,-0.02631929,00011470002,PC,False,False,FULL
58668.3295045341,0.270904583333333,-0.270904583333333,0.4364593,0.02384251,-0.02384251,00011470003,PC,False,False,FULL
58669.647345188,0.0093153125,-0.0093153125,0.5314335,0.0291499,-0.0291499,00011470005,PC,False,False,FULL
58670.4443158883,0.0060796527777777,-0.0060796527777777,0.5071968,0.03556676,-0.03556676,00011470006,PC,False,False,FULL
58671.3069459404,0.009416886574074,-0.009416886574074,0.4662225,0.02650605,-0.02650605,00011470007,PC,False,False,FULL
58672.1045360503,0.0090541782407407,-0.0090541782407407,0.5656979,0.03009832,-0.03009832,00011470008,PC,False,False,FULL
