MJD,T_+ve,T_-ve,Rate,Ratepos,Rateneg,obsID,MODE,BAD,UL,BAND
54002.6085098398,0.1671509375,-0.1671509375,0.01793239,0.002868177,-0.002868177,00035867001,PC,True,False,FULL
54128.9780482265,0.0038451041666666,-0.0038451041666666,0.009819301,0.005553187,-0.004215258,00035867002,PC,True,False,FULL
54489.4325465124,0.0396205787037037,-0.0396205787037037,0.04196067,0.005554385,-0.005554385,00035867003,PC,False,False,FULL
56174.7577964352,0.0392482986111111,-0.0392482986111111,0.03508784,0.005032172,-0.005032172,00035867004,PC,False,False,FULL
56187.7583950548,0.0067615856481481,-0.0067615856481481,0.02124872,0.005155151,-0.005155151,00080009001,PC,False,False,FULL
56248.7534090738,0.209662465277778,-0.209662465277778,0.01641077,0.001471858,-0.001471858,00080009002,PC,False,False,FULL
56249.7661441121,0.0066455092592592,-0.0066455092592592,0.008477193,0.003922283,-0.003134112,00080009003,PC,False,False,FULL
56251.2875751259,0.0727061574074074,-0.0727061574074074,0.0184538,0.003731353,-0.003731353,00080009004,PC,False,False,FULL
58039.9275104542,0.0062682523148148,-0.0062682523148148,0.0329257,0.006818794,-0.006818794,00035867005,PC,False,False,FULL
58040.5148532308,0.0057313888888888,-0.0057313888888888,0.02153444,0.005513502,-0.005513502,00035867006,PC,False,False,FULL
58041.8502811915,0.005716875,-0.005716875,0.02516883,0.006480349,-0.006480349,00035867007,PC,False,False,FULL
58046.5696941926,0.0057458912037037,-0.0057458912037037,0.02548765,0.006654953,-0.006654953,00035867008,PC,False,False,FULL
58710.4314731602,0.0004643171296296,-0.0004643171296296,0.15759,0.0,0.0,07020871001,PC,True,True,FULL
58711.294921916,0.0004643171296296,-0.0004643171296296,0.0449444,0.03477533,-0.02339372,07021258001,PC,True,False,FULL
58713.5357645202,0.0028294212962963,-0.0028294212962963,0.02417593,0.009749429,-0.00779031,07021258003,PC,True,False,FULL
