MJD,Err (pos),Err(neg),Rate,Error,obsID,MODE,BAD,UL,BAND
53683.8660681675,0.133923263888889,-0.133923263888889,0.044399,0.004954,00030340001,PC,False,False,HARD
53683.8660681675,0.133923263888889,-0.133923263888889,0.006395,0.001913,00030340001,PC,False,False,SOFT
53683.8660681675,0.133923263888889,-0.133923263888889,6.943217,2.216969,00030340001,PC,False,False,HR
53875.7876024359,0.228461296296296,-0.228461296296296,0.0,0.0,00035412001,WT,True,False,SOFT
53875.7876024359,0.228461296296296,-0.228461296296296,-inf,,00035412001,WT,True,False,HR
53875.7876024359,0.228461296296296,-0.228461296296296,-0.00693,0.053637,00035412001,WT,True,False,HARD
54061.4223807185,0.134525,-0.134525,-28.579959,-30.40021,00030832001,PC,True,False,HR
54061.4223807185,0.134525,-0.134525,-4e-05,1.1e-05,00030832001,PC,True,False,SOFT
54061.4223807185,0.134525,-0.134525,0.001135,0.001168,00030832001,PC,True,False,HARD
54646.2139285226,0.039487662037037,-0.039487662037037,0.653124,0.114697,00031225001,PC,True,False,HR
54646.2139285226,0.039487662037037,-0.039487662037037,-0.000116,1.6e-05,00031225001,PC,True,False,HARD
54646.2139285226,0.039487662037037,-0.039487662037037,-0.000177,2e-05,00031225001,PC,True,False,SOFT
54662.1693098434,0.0021474537037037,-0.0021474537037037,-0.000105,2.8e-05,00031238001,PC,True,False,SOFT
54662.1693098434,0.0021474537037037,-0.0021474537037037,0.357143,0.186067,00031238001,PC,True,False,HR
54662.1693098434,0.0021474537037037,-0.0021474537037037,-3.8e-05,1.7e-05,00031238001,PC,True,False,HARD
54663.8008631072,0.035892962962963,-0.035892962962963,0.002068,0.002136,00031240001,PC,True,False,SOFT
54663.8008631072,0.035892962962963,-0.035892962962963,0.971084,1.415075,00031240001,PC,True,False,HR
54663.8008631072,0.035892962962963,-0.035892962962963,0.002008,0.002064,00031240001,PC,True,False,HARD
55099.9621098305,0.90793099537037,-0.90793099537037,-0.000337,1.5e-05,00035412002,PC,True,False,SOFT
55099.9621098305,0.90793099537037,-0.90793099537037,0.161763,0.960707,00035412002,PC,True,False,HR
55099.9621098305,0.90793099537037,-0.90793099537037,-5.5e-05,0.000324,00035412002,PC,True,False,HARD
55153.7235766883,0.134351215277778,-0.134351215277778,-0.07133,-0.078944,00037709001,PC,True,False,HR
55153.7235766883,0.134351215277778,-0.134351215277778,-5.3e-05,8e-06,00037709001,PC,True,False,HARD
55153.7235766883,0.134351215277778,-0.134351215277778,0.000749,0.000821,00037709001,PC,True,False,SOFT
55466.7640304051,0.0427216550925926,-0.0427216550925926,-0.000122,1.2e-05,00040420001,PC,True,False,SOFT
55466.7640304051,0.0427216550925926,-0.0427216550925926,-0.000132,1.3e-05,00040420001,PC,True,False,HARD
55466.7640304051,0.0427216550925926,-0.0427216550925926,1.085322,0.157065,00040420001,PC,True,False,HR
55467.5318733565,0.0763798032407407,-0.0763798032407407,-0.250497,-0.296491,00040417001,PC,True,False,HR
55467.5318733565,0.0763798032407407,-0.0763798032407407,-0.000104,1e-05,00040417001,PC,True,False,HARD
55467.5318733565,0.0763798032407407,-0.0763798032407407,0.000417,0.000492,00040417001,PC,True,False,SOFT
55467.876849547,0.0015380439814814,-0.0015380439814814,-0.000237,9e-05,00040421001,PC,True,False,HARD
55467.876849547,0.0015380439814814,-0.0015380439814814,1.166667,0.649073,00040421001,PC,True,False,HR
55467.876849547,0.0015380439814814,-0.0015380439814814,-0.000203,8.3e-05,00040421001,PC,True,False,SOFT
55467.9643752183,0.0425943171296296,-0.0425943171296296,0.427553,0.064878,00030340002,PC,True,False,HR
