MJD,T_+ve,T_-ve,Rate,Ratepos,Rateneg,obsID,MODE,BAD,UL,BAND
56402.6095878758,0.0020749074074074,-0.0020749074074074,0.05548872,0.02119321,-0.0169345,00080112001,PC,True,False,FULL
56411.2226656351,0.333448703703704,-0.333448703703704,0.0545898,0.006422806,-0.006422806,00080112002,PC,False,False,FULL
56696.4519436432,0.0722203472222222,-0.0722203472222222,0.05588447,0.007188293,-0.007188293,00033003001,PC,False,False,FULL
56700.8088805726,0.0416458912037037,-0.0416458912037037,0.07226204,0.005749586,-0.005749586,00033003002,PC,False,False,FULL
56704.812086414,0.039888275462963,-0.039888275462963,0.06946191,0.005950009,-0.005950009,00033003003,PC,False,False,FULL
56708.5867237717,0.140211678240741,-0.140211678240741,0.07092516,0.01040563,-0.01040563,00033003004,PC,False,False,FULL
56713.6980311745,0.0407061805555556,-0.0407061805555556,0.06317671,0.005688745,-0.005688745,00033003005,PC,False,False,FULL
56744.3249943816,0.0088800231481481,-0.0088800231481481,0.07941033,0.008085439,-0.008085439,00033003006,PC,False,False,FULL
56748.9554127103,0.0409603587962963,-0.0409603587962963,0.0450643,0.00463452,-0.00463452,00033003007,PC,False,False,FULL
56752.7252699164,0.075967974537037,-0.075967974537037,0.047806,0.00465814,-0.00465814,00033003008,PC,False,False,FULL
56756.6261071212,0.0390160069444444,-0.0390160069444444,0.0616146,0.005985602,-0.005985602,00033003009,PC,False,False,FULL
56760.4305717231,0.0401307060185185,-0.0401307060185185,0.04912343,0.005365191,-0.005365191,00033003010,PC,False,False,FULL
56764.5716563006,0.174016574074074,-0.174016574074074,0.04915362,0.004502627,-0.004502627,00033003011,PC,False,False,FULL
56768.371555752,0.0421984953703704,-0.0421984953703704,0.04469178,0.004824189,-0.004824189,00033003012,PC,False,False,FULL
56772.3357775981,0.0744803703703704,-0.0744803703703704,0.04735042,0.004806321,-0.004806321,00033003013,PC,False,False,FULL
56776.0784756733,0.0046866782407407,-0.0046866782407407,0.03620494,0.007657103,-0.007657103,00033003014,PC,False,False,FULL
56780.1008666282,0.0427166550925926,-0.0427166550925926,0.04589977,0.004910753,-0.004910753,00033003015,PC,False,False,FULL
56784.1655652103,0.0363643287037037,-0.0363643287037037,0.04345198,0.004772935,-0.004772935,00033003016,PC,False,False,FULL
56788.2930076328,0.0415403125,-0.0415403125,0.04688773,0.005953494,-0.005953494,00033003017,PC,False,False,FULL
56792.1615173388,0.0445731481481481,-0.0445731481481481,0.05391592,0.004783155,-0.004783155,00033003018,PC,False,False,FULL
56796.8273569603,0.172487858796296,-0.172487858796296,0.0604868,0.005596872,-0.005596872,00033003019,PC,False,False,FULL
56836.0955200552,0.039043125,-0.039043125,0.05179666,0.005440028,-0.005440028,00033003020,PC,False,False,FULL
56840.8876962138,0.0426902083333333,-0.0426902083333333,0.04830369,0.004370754,-0.004370754,00033003021,PC,False,False,FULL
56845.86854273,0.0335364467592593,-0.0335364467592593,0.10034,0.0,0.0,00033003022,PC,True,True,FULL
56848.1786454337,0.0698084490740741,-0.0698084490740741,0.04278803,0.004477834,-0.004477834,00033003023,PC,False,False,FULL
56852.0702548689,0.0389937731481481,-0.0389937731481481,0.05172038,0.005810242,-0.005810242,00033003024,PC,False,False,FULL
56854.302282142,0.266310856481482,-0.266310856481482,0.05048296,0.00511611,-0.00511611,00033003025,PC,False,False,FULL
56856.6695352045,0.0414255555555556,-0.0414255555555556,0.05007808,0.004787172,-0.004787172,00033003026,PC,False,False,FULL
56860.3724985518,0.208585914351852,-0.208585914351852,0.05380345,0.003970279,-0.003970279,00033003027,PC,False,False,FULL
56864.2061419245,0.102722037037037,-0.102722037037037,0.04954273,0.00511183,-0.00511183,00033003028,PC,False,False,FULL
