OBSID,MJD,V,V_ERR,B,B_ERR,U,U_ERR,UVW1,UVW1_ERR,UVM2,UVM2_ERR,UVW2,UVW2_ERR,SOFT,SOFT_ERR,HARD,HARD_ERR,FULL,FULL_ERR,HR,HR_ERR,XRT_BAD,FULL_UL
00031042001,54460.8819124342,,,,,,,,,6.499752998352051,0.10295992344617844,,,0.54083,0.299784,0.343693,0.198526,0.8845663,0.6968997899133189,1.396843,0.110238,False,False
00031856001,55503.7555941252,,,,,,,,,,,,,0.243556,0.01067,0.283052,0.011529,0.523877,0.0313378,1.162164,0.069519,False,False
00031856002,55507.7128499974,,,,,,,,,,,,,0.26334,0.01001,0.280968,0.010328,0.5409312,0.02867612,1.06694,0.056417,False,False
00031856003,55511.2916012071,,,,,,,,,,,,,0.246801,0.009788,0.27445,0.01032,0.5197402,0.02840608,1.11203,0.060773,False,False
00031856004,55515.4082175075,,,,,,,,,,,,,0.243611,0.009587,0.259111,0.00989,0.4996906,0.0274642,1.063627,0.058312,False,False
00031856005,55523.3943183948,,,,,,,,,,,,,0.250541,0.010103,0.270794,0.010492,0.5177024,0.02903058,1.080836,0.060444,False,False
00031856006,55531.3513751145,,,,,,,,,,,,,0.214041,0.00899,0.258017,0.009828,0.4706072,0.02659962,1.205451,0.068351,False,False
00031856007,55539.7872340654,,,,,,,,,,,,,0.246076,0.009544,0.256185,0.00971,0.4992988,0.0271487,1.041082,0.056456,False,False
00031856008,55548.5301774275,,,,,,,,,,,,,0.242956,0.009334,0.269511,0.009824,0.5079713,0.02698778,1.109299,0.05875,False,False
00031856009,55555.7134410203,,,,,,,,,,,,,0.238535,0.015677,0.246788,0.016273,0.4842919,0.04513262,1.034596,0.096317,False,False
00031856010,55563.2705208534,,,,,,,,,,,,,0.240038,0.00965,0.277743,0.010417,0.516013,0.02834444,1.157081,0.063615,False,False
00031042002,56236.4309843385,,,,,42.50303649902344,0.05446759611368179,,,,,,,0.263671,0.005878,0.298233,0.006234,0.5598602,0.017107286,1.13108,0.034565,False,False
00031042003,56329.4307321649,,,,,,,,,,,11.03159236907959,0.04092706739902496,0.223294,0.00524,0.241144,0.005424,0.462503,0.015053046,1.079936,0.035106,False,False
00031042004,56453.4015213455,,,,,,,,,,,10.657096862792969,0.04906293749809265,0.265678,0.006529,0.299105,0.00693,0.5615983,0.018989032,1.125818,0.038024,False,False
00031042005,56456.3047082957,,,,,41.24067687988281,0.10117639601230621,,,,,,,0.239433,0.01016,0.237292,0.01013,0.4740405,0.02860886,0.991059,0.059651,False,False
00034205001,57359.66201884977,,,,,,,,,-0.006546999793499708,0.0009745368151925504,,,,,,,,,,,,
00034838001,57731.0785955052,,,,,,,13.388175964355469,0.07133413851261139,,,,,0.232354,0.012141,0.306917,0.013925,0.5380072,0.03690588,1.320902,0.091407,False,False
00034838002,57738.5210392031,,,,,,,,,,,,,0.272459,0.012891,0.289471,0.013131,0.5610576,0.03678152,1.062439,0.069638,False,False
00034838003,57745.45700121,,,,,,,13.211039543151855,0.07420226186513901,,,,,0.259443,0.012882,0.304248,0.01386,0.5618296,0.03778254,1.172693,0.079021,False,False
00034838004,57752.302865798,,,,,,,12.97917652130127,0.06794451177120209,,,,,0.246783,0.013959,0.268284,0.01442,0.5122483,0.04003654,1.087124,0.084825,False,False
00034838005,57793.2573337343,,,,,,,,,,,,,0.252651,0.01566,0.263619,0.016113,0.5123161,0.04476078,1.043413,0.090829,False,False
00011470001,58666.3280144311,,,,,,,,,6.271296977996826,0.06543123722076416,,,0.25999,0.020222,0.248119,0.019759,0.505063,0.05638094,0.954342,0.106234,False,False
00011470002,58667.588867908,,,,,,,12.721624374389648,0.09459856152534485,,,,,0.236309,0.01861,0.238788,0.018673,0.4736131,0.05263858,1.010491,0.112146,False,False
00011470003,58668.3295045341,,,,,19.323286056518555,0.11795783042907715,,,,,,,0.203784,0.016343,0.232672,0.01736,0.4364593,0.04768502,1.141754,0.125067,False,False
00011470005,58669.647345188,,,,,,,,,,,,,0.274998,0.020967,0.261199,0.020437,0.5314335,0.0582998,0.949825,0.103766,False,False
00011470006,58670.4443158883,,,,,,,,,,,,,0.236849,0.024286,0.27183,0.026007,0.5071968,0.07113352,1.147691,0.160953,False,False
00011470007,58671.3069459404,,,,,,,12.741545677185059,0.09462370723485947,,,,,0.241655,0.019124,0.227553,0.018475,0.4662225,0.0530121,0.941643,0.106761,False,False
00011470008,58672.1045360503,,,,,43.40119552612305,0.19315841794013977,,,,,,,0.299797,0.021958,0.267544,0.020654,0.5656979,0.06019664,0.892416,0.094967,False,False
