OBSID,MJD,V,V_ERR,B,B_ERR,U,U_ERR,UVW1,UVW1_ERR,UVM2,UVM2_ERR,UVW2,UVW2_ERR,SOFT,SOFT_ERR,HARD,HARD_ERR,FULL,FULL_ERR,HR,HR_ERR,XRT_BAD,FULL_UL
00035481001,53773.4008890684,2.3752856254577637,0.3770291209220886,4.109278202056885,1.4464178085327148,,,,,,,,,-0.000527,0.000146,0.047408,0.039793,0.051093,0.0,-0.990591,-1.213221,True,True
00035481002,53785.4138575211,2.790060520172119,0.12524521350860596,3.696096181869507,0.2046051323413849,,,,,,,,,0.002794,0.00103,0.040904,0.093021,0.40263,0.0,-0.666646,-1.587645,True,True
00031113001,54500.7738625813,2.419661283493042,1.2991642951965332,3.3857500553131104,0.2427762895822525,,,,,,,,,0.001934,0.001217,0.000431,0.000686,0.0089646,0.0,0.222676,0.38138,True,True
00031113002,54502.1829818481,2.3965091705322266,0.1234910786151886,3.892300605773926,0.17517831921577454,,,,,,,,,0.004373,0.001162,0.000154,0.000309,0.004531106,0.002404308,0.035212,0.071163,True,False
00031113003,54504.5296112228,2.421389579772949,0.27775895595550537,3.752342939376831,0.32034438848495483,,,,,,,,,0.007585,0.003486,-0.000246,4.7e-05,0.007339625,0.007133841,-0.03246,-0.016174,True,False
00031113004,54510.083541515,3.9676673412323,0.19919072091579437,6.432090759277344,0.1895940601825714,,,,,,,,,0.018008,0.003273,0.003247,0.001435,0.02126388,0.007148304,0.180327,0.086192,True,False
00049820001,56444.0198355885,2.1164379119873047,0.19867941737174988,3.977703094482422,0.2573360502719879,,,,,,,,,0.002354,0.001238,0.000483,0.000623,0.002839496,0.002836397,0.205149,0.285706,True,False
00049820002,56445.7864235086,2.5837695598602295,0.1538262665271759,3.8737473487854004,0.18857452273368835,,,,,,,,,0.002575,0.00101,0.000671,0.000556,0.003248007,0.002335813,0.260617,0.238799,True,False
00049820003,56447.1174303501,2.7045209407806396,0.20469127595424652,3.907909631729126,0.25158387422561646,,,,,,,,,0.005833,0.002017,0.002479,0.001379,0.008319041,0.004929651,0.424993,0.2783,True,False
00010130001,57887.622405401,2.6216540336608887,0.2867282032966614,3.2413086891174316,0.21433746814727783,,,,,,,,,0.005227,0.001963,0.001249,0.001044,0.006481845,0.004497864,0.238968,0.218951,True,False
00010130002,57887.9228619751,,,,,,,,,0.04303780943155289,0.03413800895214081,,,0.002654,0.002866,-0.000211,4e-05,0.022898,0.0,-0.079672,-0.087339,True,True
00010130003,57888.6948880283,,,,,,,,,0.08856309205293655,0.02428332343697548,,,0.00841,0.002577,0.000475,0.000748,0.008886498,0.0054153840000000005,0.056531,0.090628,True,False
00010130004,57888.8533263964,,,,,,,0.3283213973045349,0.03756813332438469,,,,,0.007026,0.001629,0.001725,0.000872,0.008761459,0.00369482,0.24545,0.136544,True,False
00010130005,57889.8856957019,,,,,,,,,0.10763362050056458,0.03116432949900627,,,0.013507,0.003359,0.004634,0.002003,0.01814189,0.007821776,0.343067,0.171096,True,False
00010130006,57890.1179406904,,,,,,,,,0.07050590962171555,0.014387305825948715,,,0.010264,0.003326,0.005025,0.002361,0.01528975,0.008156878,0.489557,0.279383,False,False
00010130007,57891.8487182818,,,,,,,,,0.05717693641781807,0.016141625121235847,,,0.007457,0.003121,0.001019,0.001193,0.008467689,0.0067913190000000005,0.136629,0.169933,True,False
00010130008,57895.7952135457,,,,,,,,,,,,,0.009855,0.001873,0.006443,0.001526,0.01595254,0.004782712,0.653783,0.198565,False,False
00010130010,57897.5558270862,,,,,,,,,0.08202770352363586,0.015141244977712631,,,0.003348,0.001727,0.000719,0.000847,0.004064906,0.003936721000000001,0.214763,0.276272,True,False
00010130011,57899.9447943883,,,,,,,,,0.05198416858911514,0.020052151754498482,,,0.003151,0.001646,0.001471,0.001115,0.004620639,0.004051883,0.466786,0.429843,True,False
00010130012,57902.0789368408,2.164841890335083,0.29909059405326843,3.844782590866089,0.36529654264450073,,,,,,,,,0.008694,0.004451,0.001934,0.002234,0.01062856,0.010189881000000001,0.222503,0.2811,True,False
00010130013,57902.2769818177,,,,,,,,,0.08037639409303665,0.021222952753305435,,,0.011506,0.004826,0.007563,0.003993,0.01908006,0.012676465000000001,0.657287,0.443242,True,False
00010130014,57904.0621563767,2.2634825706481934,0.18502889573574066,3.2070486545562744,0.23122265934944153,,,,,,,,,0.007153,0.002628,0.004419,0.00206,0.01157208,0.0067393439999999995,0.617773,0.36666,True,False
00010130015,57906.6168682853,2.1971898078918457,0.18638382852077484,3.198744058609009,0.23205183446407318,,,,,,,,,0.001931,0.001447,0.00091,0.001064,0.011954,0.0,0.471202,0.654666,True,True
00010130016,57908.4487590364,2.321263074874878,0.1844911128282547,3.364506959915161,0.22941119968891144,,,,,,,,,0.005324,0.002264,0.00345,0.001849,0.008773373,0.0059148410000000005,0.647975,0.443363,True,False
00010130017,57910.2094450885,2.351276159286499,0.1798262596130371,3.3876307010650635,0.2248479127883911,,,,,,,,,0.004564,0.00273,-0.000345,5.3e-05,0.004361213,0.005669419,-0.075698,-0.046733,True,False
00010130018,57912.6936008269,2.5451102256774902,0.19295461475849152,3.530154228210449,0.23696982860565186,,,,,,,,,0.004513,0.002165,0.00169,0.001349,0.006202079,0.005186072,0.374577,0.348805,True,False
00010130019,57914.293939739,2.239034414291382,0.18078936636447906,3.3705084323883057,0.22839289903640747,,,,,,,,,0.001047,0.001139,-9e-05,1.4e-05,0.0090922,0.0,-0.086348,-0.094896,True,True
00010130020,57916.8894606857,,,3.6875953674316406,0.27088746428489685,,,,,,,,,0.005703,0.004151,0.002723,0.002942,0.008426466,0.010567594,0.47749,0.622046,True,False
00010130021,57918.8508187043,2.585582971572876,0.23275841772556305,3.55871319770813,0.2857670187950134,,,,,,,,,0.002488,0.001868,0.003466,0.003777,0.005999294,0.007698096,1.392957,1.843743,True,False
00010130022,57920.8041341776,2.3532280921936035,0.17654910683631897,3.290335178375244,0.21894295513629913,,,,,,,,,0.002786,0.001686,-0.0001,1.7e-05,0.002686931,0.0035017720000000002,-0.035984,-0.022636,True,False
00010130023,57949.2113078559,2.4470837116241455,0.16363777220249176,3.712385654449463,0.20559397339820862,,,,,,,,,0.003154,0.001366,-0.000114,1.3e-05,0.00302853,0.002783817,-0.036142,-0.016202,True,False
00010130024,57962.6212815306,2.2508959770202637,0.15841872990131378,3.197539806365967,0.19581231474876404,,,,,,,,,0.005251,0.001585,0.001162,0.0008,0.006417169,0.003550824,0.221294,0.166398,True,False
00010130025,57977.2374427274,2.207211494445801,0.3194783627986908,3.119511365890503,0.27536284923553467,,,,,,,,,0.001304,0.001422,0.001319,0.001421,0.014038,0.0,1.01168,1.550078,True,True
00010130026,57981.4183392841,2.1784474849700928,0.24230921268463135,3.8738057613372803,0.3206768333911896,,,,,,,,,0.009072,0.003101,0.003893,0.002052,0.01296428,0.007505093,0.429173,0.269612,True,False
00010130027,57990.7980493987,2.44039249420166,0.15823929011821747,3.692211151123047,0.20043408870697021,,,,,,,,,0.007657,0.00191,0.001595,0.000908,0.009255763,0.004229248,0.208306,0.129516,True,False
00010130028,58004.6839915654,2.377441644668579,0.204666405916214,2.918621778488159,0.19515226781368256,,,,,,,,,0.003744,0.00183,0.000933,0.001129,0.004666389,0.004370677999999999,0.249182,0.32527,True,False
00010130029,58009.4312382714,2.586733102798462,0.281281977891922,3.5160229206085205,0.33910855650901794,,,,,,,,,0.004321,0.003268,-0.000263,5.5e-05,0.022619,0.0,-0.060872,-0.047758,True,True
00094059001,58209.9474249184,2.430792808532715,0.16788066923618317,3.127103567123413,0.21175773441791534,,,,,,,,,0.002629,0.002752,-0.00019,3.8e-05,0.022067,0.0,-0.07233,-0.077105,True,True
00094059002,58215.2690943617,2.2401773929595947,0.12886014580726624,3.1514501571655273,0.18057265877723694,,,,,,,,,0.00378,0.002382,0.000671,0.00079,0.004421996,0.005057219999999999,0.1775,0.237095,True,False
00094059003,58219.6439648107,2.1198015213012695,0.13273155689239502,3.6423113346099854,0.17196352779865265,,,,,,,,,0.007115,0.002597,-0.000217,3.1e-05,0.006897023,0.00527009,-0.030467,-0.011958,True,False
00094059004,58223.4957091753,2.186882495880127,0.12386495620012283,3.191972017288208,0.18210923671722412,,,,,,,,,0.004373,0.002031,-0.000147,2.1e-05,0.004225959,0.004156025,-0.033529,-0.016323,True,False
00094059005,58226.2197035098,2.34216046333313,0.16432887315750122,3.1625003814697266,0.22617094218730927,,,,,,,,,-0.000126,2.6e-05,-0.000126,2.6e-05,0.0090553,0.0,1.0,0.288675,True,True
00094059006,58229.7322701661,2.276768445968628,0.15798713266849518,3.072614908218384,0.2147921621799469,,,,,,,,,0.004358,0.002613,0.001184,0.001473,0.005538593,0.006171318,0.27176,0.375285,True,False
