OBSID,MJD,V,V_ERR,B,B_ERR,U,U_ERR,UVW1,UVW1_ERR,UVM2,UVM2_ERR,UVW2,UVW2_ERR,SOFT,SOFT_ERR,HARD,HARD_ERR,FULL,FULL_ERR,HR,HR_ERR,XRT_BAD,FULL_UL
00067042001,53379.9546512442,,,,,,,,,,,,,0.011102,0.008611,0.005349,0.006084,0.069921,0.0,0.481781,0.66327,True,True
00056050001,53394.1540435341,8.883587837219238,0.21062441170215607,11.730928421020508,0.615799605846405,,,,,,,,,0.010362,0.001332,0.006088,0.00101,0.01629752,0.00332859,0.587525,0.123301,False,False
00031905002,55564.7406218661,,,,,4.743058681488037,0.14318358898162842,,,,,,,0.005631,0.004617,0.002866,0.003211,0.037024,0.0,0.509037,0.706756,True,True
00031905003,55565.6166714239,,,,,4.723852157592773,0.07087064534425735,,,,,,,0.006401,0.002496,0.003797,0.00188,0.01019658,0.006300762,0.593242,0.373891,True,False
00031905004,55568.5065419144,,,,,4.754741668701172,0.07482344657182693,,,,,,,0.010068,0.002703,0.004769,0.001739,0.01484202,0.006417248,0.473669,0.214497,True,False
00031905005,55572.0146953882,,,,,4.841529846191406,0.0697629377245903,,,,,,,0.006858,0.00303,0.00733,0.003015,0.01419007,0.008618173,1.068859,0.645182,False,False
00031905006,55584.2258821289,,,,,4.877981185913086,0.056508250534534454,,,,,,,0.007292,0.001941,0.004824,0.001545,0.01211915,0.004961998,0.661524,0.275505,False,False
00031905007,55596.4324784978,,,,,4.834705352783203,0.05045471340417862,,,,,,,0.01405,0.002593,0.006212,0.00172,0.01981375,0.006157296,0.442145,0.14712,False,False
00031905008,55608.6835069844,,,,,4.65226411819458,0.05074859410524368,,,,,,,0.022407,0.004881,0.022332,0.004819,0.04399816,0.013644416,0.99664,0.30558,False,False
00031905009,55620.4300124029,,,,,4.873410701751709,0.05610772594809532,,,,,,,0.024451,0.003823,0.017538,0.003201,0.04198765,0.009972596,0.717296,0.172397,False,False
00031905010,55635.7164171403,,,,,4.779295444488525,0.05674856901168823,,,,,,,0.006442,0.002184,0.004539,0.001781,0.01099153,0.005636182,0.704584,0.365351,True,False
00031905011,55644.4791225769,,,,,4.696261882781982,0.047557391226291656,,,,,,,0.0045,0.002585,0.005155,0.00255,0.00968215,0.007342784,1.145436,0.868241,False,False
00031905012,55738.2319709545,,,,,,,,,0.3421979546546936,0.012329386547207832,,,0.00537,0.001665,0.007376,0.00185,0.01274469,0.004977634,1.373554,0.547711,True,False
00031905013,55742.6752118768,,,,,,,,,0.3596416413784027,0.012934444472193718,,,0.014812,0.003158,0.007018,0.002183,0.0218417,0.007678272,0.473801,0.178677,False,False
00031905014,55769.0689209133,,,,,4.590621471405029,0.049202173948287964,,,,,,,0.01697,0.002597,0.021166,0.002817,0.0377779,0.007627712,1.247238,0.252944,False,False
00031905015,55797.7971267221,,,,,,,,,,,0.4531586766242981,0.031728409230709076,0.006796,0.003376,0.007704,0.003374,0.01451375,0.009636361,1.133579,0.750669,False,False
00031905016,55802.5585901614,,,,,,,,,0.3234330117702484,0.013806168921291828,,,0.008272,0.002154,0.004416,0.00156,0.0126879,0.00531856,0.533874,0.234252,False,False
00031905017,55808.5003568251,,,,,4.4162917137146,0.054155126214027405,,,,,,,0.004795,0.001642,0.0091,0.002284,0.01381884,0.005606864,1.897585,0.805552,True,False
00031905018,56181.2096565077,,,,,,,,,,,0.5268754959106445,0.014415654353797436,0.006316,0.001463,0.00359,0.001111,0.009612081,0.003625556,0.568408,0.219737,True,False
00080498001,56513.9090556484,8.118171691894531,0.3585260808467865,12.319437980651855,0.48594930768013,,,,,,,,,0.01133,0.002845,0.005424,0.001964,0.01675421,0.006914454,0.478747,0.210944,False,False
00080498002,56525.9272572711,8.351949691772461,0.4242808222770691,11.34648609161377,0.5410025119781494,,,,,,,,,0.013406,0.00326,0.00923,0.0027,0.02264296,0.008465232,0.688474,0.261873,False,False
00080498003,56677.8053074088,7.310688018798828,0.38077831268310547,12.234498023986816,0.4652506709098816,,,,,,,,,0.011619,0.002907,0.008898,0.002499,0.0205293,0.007667444,0.765857,0.288082,False,False
00080498004,56812.90136727465,10.662811279296875,0.3121301531791687,16.288801193237305,0.3860297203063965,,,,,,,,,,,,,,,,,,
00080498005,56813.33058747951,10.662870407104492,0.3620468080043793,16.01408576965332,0.44279804825782776,,,,,,,,,,,,,,,,,,
00010978001,58496.363153432,,,,,4.284646034240723,0.08876535296440125,,,,,,,0.023593,0.006017,0.006892,0.003281,0.03048465,0.013705968,0.292113,0.157754,False,False
00010978002,58510.7079282943,,,,,,,,,0.2599679231643677,0.020723311230540276,,,0.03196,0.006717,0.016002,0.004743,0.04796242,0.016446092,0.500702,0.181931,False,False
00010978003,58524.0965858753,,,,,4.313508987426758,0.048177167773246765,,,,,,,0.009087,0.00222,0.008117,0.002044,0.01720589,0.006034656,0.893246,0.313351,False,False
00010978004,58538.1383832479,,,,,,,,,0.2693370580673218,0.02059037983417511,,,0.007236,0.003426,0.005004,0.002783,0.01223959,0.008927900999999999,0.69151,0.505103,False,False
00010978005,58552.6889487422,,,,,4.4607253074646,0.08962585777044296,,,,,,,0.035113,0.00762,0.026603,0.00659,0.05854008,0.019643482,0.757621,0.249523,False,False
00010978006,58566.2866005315,,,,,,,,,0.26918715238571167,0.022154593840241432,,,0.010413,0.00443,0.002767,0.00241,0.01319965,0.010212636,0.265691,0.257544,True,False
00010978007,58580.6402269609,,,,,,,,,,,,,0.005527,0.003007,0.010403,0.003983,0.01592919,0.010089842,1.8821,1.252188,True,False
00010978008,58594.5091688047,,,,,,,,,0.31255874037742615,0.019830118864774704,,,0.016142,0.005176,0.008824,0.003824,0.02496579,0.012870084,0.546667,0.294683,False,False
00010978009,58608.8623701611,,,,,4.974377155303955,0.0869482085108757,,,,,,,0.028392,0.006962,0.0303,0.007165,0.05869233,0.019980808,1.067202,0.363547,False,False
00010978010,58622.4058566218,,,,,,,,,,,,,0.013667,0.004923,0.005079,0.00302,0.0187464,0.011676884,0.371636,0.258364,False,False
00010978011,58636.3457946426,,,,,6.498442649841309,0.08403375744819641,,,,,,,0.015739,0.005479,0.018255,0.005849,0.03399133,0.01602914,1.159831,0.548756,False,False
00010978012,58650.9649729574,,,,,,,,,0.40007284283638,0.02058306895196438,,,0.008042,0.003918,0.005027,0.003125,0.01306707,0.010167406,0.625186,0.493775,True,False
00010978013,58664.6977668498,,,,,7.460550785064697,0.0876263752579689,,,,,,,0.010945,0.004125,0.00826,0.003578,0.01920485,0.01101255,0.754629,0.433299,False,False
00010978014,58678.0567332364,,,,,,,,,0.2535949647426605,0.02117267996072769,,,0.005225,0.003076,0.007328,0.003438,0.01255334,0.009343913,1.402545,1.055822,True,False
00010978015,58692.7918628625,,,,,7.943480014801025,0.09422044456005096,,,,,,,0.001038,0.001546,0.006081,0.003118,0.007116406,0.007121075,5.856492,9.222932,True,False
00010978016,58706.2811225246,,,,,,,,,0.2547548711299896,0.02119925618171692,,,0.009357,0.003951,0.003897,0.002586,0.01325307,0.009552841,0.416507,0.327635,True,False
00010978017,58720.2230443035,,,,,4.531599521636963,0.09742163121700287,,,,,,,0.004577,0.00295,0.003248,0.002464,0.007823555,0.007863076,0.709475,0.70623,True,False
00010978018,58734.1653337792,,,,,,,,,0.3101058602333069,0.025401601567864418,,,0.017395,0.005775,0.008664,0.004067,0.02605837,0.014126836,0.49805,0.286383,False,False
00010978019,58832.9300385894,,,,,4.357728004455566,0.06962423771619797,,,,,,,0.012759,0.003209,0.006364,0.002234,0.01912738,0.007818894,0.498778,0.215392,False,False
00010978020,58839.7627731206,,,,,,,1.0278689861297607,0.0414980910718441,,,,,0.013054,0.004469,0.006467,0.003091,0.01953545,0.010867634,0.495425,0.291279,True,False
00010978021,58846.5761631079,,,,,,,,,0.26063820719718933,0.015187057666480541,,,0.007466,0.002346,0.007936,0.002367,0.01540022,0.006664204,1.063022,0.460475,False,False
00010978022,58853.1465148648,,,,,,,,,,,0.5338904857635498,0.022917136549949646,0.017922,0.003992,0.007788,0.002622,0.0248648,0.009400612,0.434549,0.175409,False,False
00010978023,58860.6109577908,,,,,4.156300067901611,0.05866362527012825,,,,,,,0.009226,0.003685,0.012609,0.004618,0.02172932,0.011743146,1.366797,0.740744,True,False
00010978024,58867.5519793058,,,,,,,0.9387302994728088,0.027896473184227943,,,,,0.022783,0.009233,0.005131,0.004697,0.02792096,0.020951357,0.225197,0.22546,False,False
00010978025,58874.7243915026,,,,,,,,,0.2840862274169922,0.017475076019763947,,,0.007821,0.002913,0.005045,0.002247,0.01286726,0.007358012,0.645017,0.374494,False,False
00010978027,58888.5313936855,,,,,4.227501392364502,0.06197572872042656,,,,,,,0.024479,0.004401,0.017567,0.003693,0.04204599,0.011490922,0.717646,0.198528,False,False
00010978028,58895.6366831276,,,,,,,0.9018729329109192,0.028307847678661346,,,,,0.003661,0.001991,0.005875,0.002346,0.009537248,0.006214308,1.604604,1.082511,False,False
00010978029,58902.1115439922,,,,,,,,,0.34183359146118164,0.014455266296863556,,,0.006897,0.002491,0.003479,0.001741,0.01037589,0.006079362,0.504401,0.311388,True,False
00010978030,58909.9835924667,,,,,,,,,,,0.478555291891098,0.02203294448554516,0.009748,0.003329,0.003403,0.002026,0.01315268,0.007793676,0.349142,0.239566,False,False
00010978031,58916.3188987433,,,,,4.339345932006836,0.06321936845779419,,,,,,,0.020112,0.005339,0.019422,0.005111,0.03693261,0.014316558,0.965682,0.360978,False,False
00010978033,58918.0073140419,,,,,,,,,,,0.4597076177597046,0.019816329702734947,0.010593,0.003132,0.001623,0.001631,0.01233108,0.007011776,0.153213,0.160476,True,False
00010978032,58919.4078575767,,,,,,,0.9607423543930054,0.0272938534617424,,,,,0.011885,0.003612,0.009298,0.003133,0.02017631,0.009346792,0.782311,0.354968,False,False
00010978034,58923.3545635211,,,,,,,0.9581006765365601,0.027608472853899002,,,,,0.014653,0.003461,0.004798,0.002008,0.01945114,0.008002226,0.327431,0.157328,False,False
00010978035,58930.5619383324,,,,,,,,,0.2507208287715912,0.015787551179528236,,,0.007257,0.002666,0.002782,0.001686,0.01004709,0.006359368000000001,0.38333,0.271707,False,False
00010978036,58937.2664233521,,,,,,,,,,,0.4794750213623047,0.02143295668065548,0.01729,0.003822,0.008594,0.002711,0.02588415,0.009370704,0.49703,0.191428,False,False
00010978037,58944.3127630709,,,,,4.3857903480529785,0.061141420155763626,,,,,,,0.013986,0.003756,0.007065,0.002661,0.02008814,0.009001422,0.505119,0.233656,False,False
00010978038,58951.3422750813,,,,,,,0.9248696565628052,0.024435825645923615,,,,,0.008671,0.004443,0.015624,0.005776,0.02428169,0.014702342,1.801966,1.138477,False,False
00010978039,58958.9828897699,,,,,,,,,,,,,0.013038,0.003727,0.007043,0.002732,0.02008147,0.009241544,0.540205,0.260285,False,False
00010978040,58965.8611246577,,,,,,,,,,,,,0.008389,0.003777,0.007136,0.003574,0.0155239,0.010532343,0.850602,0.572855,True,False
00010978041,58972.4660446658,,,,,6.45835018157959,0.0639769658446312,,,,,,,0.009463,0.003075,0.005197,0.002283,0.01466867,0.007659062,0.549147,0.300042,False,False
00010978042,58979.4956540489,,,,,,,,,,,,,0.007696,0.004272,0.006359,0.003751,0.0140514,0.011557337,0.826374,0.66931,False,False
00010978043,58986.539301535,,,,,,,,,,,,,0.006082,0.002793,0.006089,0.002724,0.01215457,0.007868091,1.001147,0.641872,False,False
00010978044,58993.5096425616,,,,,,,,,,,,,0.007476,0.00275,0.006086,0.002436,0.01356962,0.00734708,0.814124,0.442553,False,False
00010978045,59000.679565601,,,,,6.305615425109863,0.06197439506649971,,,,,,,0.007888,0.002757,0.003087,0.001743,0.01097482,0.006575483,0.391364,0.259824,False,False
00010978046,59007.4554238614,,,,,,,1.3276307582855225,0.02604879066348076,,,,,0.01982,0.004281,0.011291,0.003215,0.03111134,0.010706432,0.569662,0.203571,False,False
00010978047,59008.8813807746,,,,,4.24640417098999,0.06082039326429367,,,,,,,0.017015,0.00343,0.009944,0.0026,0.02631425,0.008510728,0.58441,0.192931,False,False
00010978049,59010.272088631,,,,,,,,,0.34683969616889954,0.014285587705671787,,,0.017608,0.003901,0.014583,0.003521,0.03219105,0.010510414,0.828212,0.271406,False,False
00010978050,59012.6981145535,,,,,5.298574447631836,0.14164423942565918,,,,,,,0.0092,0.003656,0.003972,0.002397,0.01317162,0.008846506,0.431729,0.311972,False,False
00010978051,59014.4925840998,,,,,,,,,0.509201169013977,0.019645461812615395,,,0.009737,0.003459,0.003133,0.002007,0.01287104,0.008076717,0.321744,0.235694,False,False
00010978052,59021.5976154262,,,,,,,,,,,0.9890837669372559,0.024506820365786552,0.010933,0.003183,0.008556,0.0028,0.0194886,0.00847845,0.782566,0.342769,False,False
